PLT_CN,prescription,template,entry_years,n_entries,cuts,regen_slot,stand_age,units,acres,owner_classes,counties,si_expanded_runs,keyfile_sha256_16
448939642489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,59.0,4,526.1861992961818,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,eb2de708cfac8da2
448939642489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,59.0,6,8153.884535500934,federal;local;state,Baker;Columbia;Hamilton,3,523226a1ba3d5d57
448939642489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,59.0,6,8153.884535500934,federal;local;state,Baker;Columbia;Hamilton,3,6acc68949de02d3d
448939649489998,family_light_thin,thin_from_below,2032,1,True,,87.0,3,6.227055612972566,private_family,Columbia;Suwannee;Union,3,e6b5be03331fb43a
448939649489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,87.0,3,6.227055612972566,private_family,Columbia;Suwannee;Union,3,a8b63500546ce8cf
448939649489998,no_management,no_management,,0,False,,87.0,4,6.449450456293015,local;private_family,Columbia;Suwannee;Union,3,bfe2f674794818fb
448939649489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,87.0,1,0.2223948433204488,local,Columbia,3,eb91706e4baf3848
448939649489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,87.0,1,0.2223948433204488,local,Columbia,3,521b46fe5f467150
448939667489998,family_light_thin,thin_from_below,2032,1,True,,36.0,3,180.13982308956352,private_family,Columbia;Suwannee;Union,3,063bf69aea2c3818
448939667489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,36.0,3,180.13982308956352,private_family,Columbia;Suwannee;Union,3,7c8bfafcba2f9a82
448939667489998,no_management,no_management,,0,False,,36.0,8,243.96714312253232,local;private_family;private_industrial,Baker;Columbia;Suwannee;Union,3,6408c29833d06ca4
448939667489998,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,36.0,6,241.74319468932785,private_family;private_industrial,Baker;Columbia;Suwannee;Union,3,6966f9d32c08700e
448939667489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,36.0,3,61.603371599764316,private_industrial,Baker;Columbia;Suwannee,3,6966f9d32c08700e
448939667489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,36.0,2,2.2239484332044874,local,Columbia;Suwannee,3,f95f37c27141ac8b
448939667489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,36.0,2,2.2239484332044874,local,Columbia;Suwannee,3,7bcd1afc837f2f9b
448939744489998,family_light_thin,thin_from_below,2032,1,True,,35.0,5,672.5220062010371,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,878c4c7817c9bc71
448939744489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,35.0,5,672.5220062010371,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,65a2ed6cdc84e89c
448939744489998,hardwood_clearcut_regen,clearcut,2037,1,True,hardwood_regen,35.0,4,64.04971487628924,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,7a8520a81efaadc7
448939744489998,no_management,no_management,,0,False,,35.0,15,904.0350380976244,federal;local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,5daafe61cc4f0b33
448939744489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,35.0,6,167.46331702029792,federal;local;state,Baker;Columbia;Hamilton,3,79318ee1b5e2b045
448939744489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,35.0,6,167.46331702029792,federal;local;state,Baker;Columbia;Hamilton,3,ff191c873c3fa0e2
448939747489998,family_light_thin,thin_from_below,2032,1,True,,20.0,4,59.15702832323937,private_family,Baker;Columbia;Hamilton;Suwannee,3,b7edc6fd4146aab8
448939747489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,4,59.15702832323937,private_family,Baker;Columbia;Hamilton;Suwannee,3,98c25a7ec93b3ece
448939747489998,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,20.0,4,25.57540698185161,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,d39828e5718150f9
448939747489998,no_management,no_management,,0,False,,20.0,11,85.62201467837278,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee,3,733d7ebdc6798b1f
448939747489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,20.0,3,0.8895793732817951,local;state,Baker;Columbia;Suwannee,3,32badf1fd39e300c
448939747489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,20.0,3,0.8895793732817951,local;state,Baker;Columbia;Suwannee,3,bdfe3a7f744d3608
448939748489998,family_light_thin,thin_from_below,2032,1,True,,32.0,5,11.786926695983786,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,b85c64e52670d17a
448939748489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,32.0,5,11.786926695983786,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,add6689582c37275
448939748489998,hardwood_clearcut_regen,clearcut,2042,1,True,hardwood_regen,32.0,4,5.55987108301122,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,d026517b6af9a92a
448939748489998,no_management,no_management,,0,False,,32.0,11,18.01398230895635,local;private_family;private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,418727cae319d177
448939748489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,32.0,2,0.6671845299613464,local,Baker;Columbia,3,11c7aed5c61d6bbc
448939748489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,32.0,2,0.6671845299613464,local,Baker;Columbia,3,16aa93d9c710ccee
448939789489998,family_light_thin,thin_from_below,2032,1,True,,70.0,3,11.564531852663338,private_family,Columbia;Suwannee;Union,3,2e0cd9ed1e8d7096
448939789489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,70.0,3,11.564531852663338,private_family,Columbia;Suwannee;Union,3,0e8a83684ed8d68a
448939789489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,70.0,1,0.4447896866408976,private_industrial,Suwannee,3,231630ebacf8c56d
448939789489998,no_management,no_management,,0,False,,70.0,4,12.009321539304235,private_family;private_industrial,Columbia;Suwannee;Union,3,6f06c41906b869c1
448939790489998,family_light_thin,thin_from_below,2032,1,True,,81.0,5,8.673398889497502,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,9c353354d5375f91
448939790489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,81.0,5,8.673398889497502,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,06b890756e11179c
448939790489998,no_management,no_management,,0,False,,81.0,9,32.91443681142642,local;private_family;private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,3a9a458a23afb501
448939790489998,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,81.0,8,22.684274018685777,private_family;private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,3be9efda8d564016
448939790489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,81.0,3,14.010875129188273,private_industrial,Columbia;Hamilton;Union,3,3be9efda8d564016
448939790489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,81.0,1,10.230162792740645,local,Columbia,3,bda8db3350090862
448939790489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,81.0,1,10.230162792740645,local,Columbia,3,1d1c125da6523d92
448939819489998,no_management,no_management,,0,False,,3.0,2,0.4447896866408976,federal;private_industrial,Baker;Columbia,3,105afc09d16120de
448939819489998,pine_plantation_long_rotation,plantation_rotation,2037;2057,2,True,planted_pine_regen,3.0,1,0.2223948433204488,private_industrial,Columbia,3,86796278074167b9
448939819489998,pine_plantation_short_rotation,plantation_rotation,2037;2047,2,True,planted_pine_regen,3.0,1,0.2223948433204488,private_industrial,Columbia,3,9f6cfc0920399c07
448939819489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,3.0,1,0.2223948433204488,federal,Baker,3,0cca204943ef4267
448939819489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,3.0,1,0.2223948433204488,federal,Baker,3,800c5175a3da0b73
448939827489998,family_light_thin,thin_from_below,2032,1,True,,100.0,2,25.57540698185161,private_family,Baker;Union,3,297e8a755144471c
448939827489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,100.0,2,25.57540698185161,private_family,Baker;Union,3,1934310de7a09493
448939827489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,100.0,2,74.94706219899125,private_industrial,Baker;Union,3,53863a015fc4d011
448939827489998,no_management,no_management,,0,False,,100.0,6,102.5240227707269,local;private_family;private_industrial;state,Baker;Union,3,fce8e0b45f18568f
448939827489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,100.0,2,2.001553589884039,local;state,Union,3,bcb2402b630752a1
448939827489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,100.0,2,2.001553589884039,local;state,Union,3,90e1a184c1351aad
448939911489998,family_light_thin,thin_from_below,2032,1,True,,14.0,1,0.2223948433204488,private_family,Union,3,80eb86fbdea7d7d3
448939911489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,14.0,1,0.2223948433204488,private_family,Union,3,4aa3be14c13b3d96
448939911489998,no_management,no_management,,0,False,,14.0,2,0.4447896866408976,private_family;private_industrial,Columbia;Union,3,e1f3eee9c03f099b
448939911489998,pine_plantation_long_rotation,plantation_rotation,2027;2047,2,True,planted_pine_regen,14.0,2,0.4447896866408976,private_family;private_industrial,Columbia;Union,3,d7582088e8b3ea3e
448939911489998,pine_plantation_short_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,14.0,1,0.2223948433204488,private_industrial,Columbia,3,2cb4acf4765a084a
448939974489998,family_light_thin,thin_from_below,2032,1,True,,8.0,2,250.19419873550487,private_family,Baker;Columbia,3,dbbf8c5ddb7ef0ad
448939974489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,8.0,2,250.19419873550487,private_family,Baker;Columbia,3,fa4207b3d428a73c
448939974489998,no_management,no_management,,0,False,,8.0,4,461.4692998899312,federal;private_family,Baker;Columbia,3,bcfeeca8e9a5022a
448939974489998,pine_plantation_long_rotation,plantation_rotation,2032;2052,2,True,planted_pine_regen,8.0,2,250.19419873550487,private_family,Baker;Columbia,3,efb1ca0d219a44e7
448939974489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,8.0,2,211.27510115442635,federal,Baker;Columbia,3,94721416e99661ea
448939974489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,8.0,2,211.27510115442635,federal,Baker;Columbia,3,cc623b7fce01f2ed
448939977489998,family_light_thin,thin_from_below,2032,1,True,,100.0,2,204.38086101149244,private_family,Baker;Union,3,27e6eda683e0067c
448939977489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,100.0,2,204.38086101149244,private_family,Baker;Union,3,15f95b188f601766
448939977489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,100.0,2,28.244145101696994,private_industrial,Baker;Union,3,938ae86ce9f7c70d
448939977489998,no_management,no_management,,0,False,,100.0,8,433.66994447487514,local;private_family;private_industrial;state,Baker;Union,3,ff4dda75fcf0a5f0
448939977489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,100.0,4,201.0449383616857,local;state,Baker;Union,3,7083f07d782afbdd
448939977489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,100.0,4,201.0449383616857,local;state,Baker;Union,3,0da274eb8a3f1916
448940000489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,90.0,1,10.897347322701991,private_industrial,Baker,3,12e52edec06197fb
448940000489998,no_management,no_management,,0,False,,90.0,1,10.897347322701991,private_industrial,Baker,3,f346b5fb0eb06937
448940007489998,family_light_thin,thin_from_below,2032,1,True,,20.0,1,47.14770678393514,private_family,Baker,3,ab3d9ce705f840ec
448940007489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,1,47.14770678393514,private_family,Baker,3,31aee0202abfa26b
448940007489998,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,20.0,1,32.469647124785524,private_industrial,Baker,3,f5fbb279dda50e54
448940007489998,no_management,no_management,,0,False,,20.0,3,122.76195351288773,local;private_family;private_industrial,Baker,3,f0d3818a6fc2a389
448940007489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,20.0,1,43.14459960416706,local,Baker,3,4086847ed4a9e59f
448940007489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,20.0,1,43.14459960416706,local,Baker,3,b59ecc308c5e14e0
448940009489998,no_management,no_management,,0,False,,27.0,1,26.02019666849251,private_industrial,Baker,3,feb878e5963b1695
448940009489998,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,True,planted_pine_regen,27.0,1,26.02019666849251,private_industrial,Baker,3,780d843a0f89e239
448940009489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,27.0,1,26.02019666849251,private_industrial,Baker,3,6fb728eddf773753
448940015489998,family_light_thin,thin_from_below,2032,1,True,,33.0,2,109.64065775698126,private_family,Baker;Union,3,c6e21cb79e7dd8e5
448940015489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,33.0,2,109.64065775698126,private_family,Baker;Union,3,9aeff37166b2fb69
448940015489998,hardwood_clearcut_regen,clearcut,2042,1,True,hardwood_regen,33.0,2,35.13838524463091,private_industrial,Baker;Union,3,5ff9c8264b53a76b
448940015489998,no_management,no_management,,0,False,,33.0,6,146.55820174817575,local;private_family;private_industrial;state,Baker;Union,3,a57e238dcc502560
448940015489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,33.0,2,1.7791587465635903,local;state,Baker,3,617bb3039809bcfc
448940015489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,33.0,2,1.7791587465635903,local;state,Baker,3,e2197b2dc6131c45
448940016489998,family_light_thin,thin_from_below,2032,1,True,,27.0,4,42.69980991752617,private_family,Baker;Columbia;Suwannee;Union,3,bb14ce6480b18d94
448940016489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,27.0,4,42.69980991752617,private_family,Baker;Columbia;Suwannee;Union,3,196f3e011681a8e1
448940016489998,no_management,no_management,,0,False,,27.0,11,52.70757786694636,local;private_family;private_industrial;state,Baker;Columbia;Suwannee;Union,3,6a8cdd9f5c9e8dc6
448940016489998,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,True,planted_pine_regen,27.0,9,51.81799849366457,private_family;private_industrial;state,Baker;Columbia;Suwannee;Union,3,fdcf8520b8004993
448940016489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,27.0,4,8.895793732817951,private_industrial,Baker;Columbia;Suwannee;Union,3,71a4b918bacadf46
448940016489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,27.0,3,1.111974216602244,local;state,Baker;Columbia;Union,3,7a233dfd3236e963
448940016489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,27.0,3,1.111974216602244,local;state,Baker;Columbia;Union,3,01c55dbba7658eaa
448940076489998,family_light_thin,thin_from_below,2032,1,True,,63.0,1,84.95483014841143,private_family,Columbia,3,e3da65ef554e4f09
448940076489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,63.0,1,84.95483014841143,private_family,Columbia,3,64de83e0a03deb2e
448940076489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,63.0,1,60.04660769652117,private_industrial,Columbia,3,52fb4166a4868abd
448940076489998,no_management,no_management,,0,False,,63.0,4,182.14137667944755,local;private_family;private_industrial;state,Columbia,3,822820b3fe1979cd
448940076489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,63.0,2,37.13993883451495,local;state,Columbia,3,695fd4e9d6593943
448940076489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,63.0,2,37.13993883451495,local;state,Columbia,3,38d63c57a07031f2
448940102489998,family_light_thin,thin_from_below,2032,1,True,,19.0,1,8.673398889497502,private_family,Hamilton,3,dfe7ba6f22c72f6e
448940102489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,19.0,1,8.673398889497502,private_family,Hamilton,3,265ae4952fc21926
448940102489998,no_management,no_management,,0,False,,19.0,2,15.790033875751863,private_family;private_industrial,Hamilton,3,ef44f7a6c8647c74
448940102489998,pine_plantation_long_rotation,plantation_rotation,2027;2042,2,True,planted_pine_regen,19.0,2,15.790033875751863,private_family;private_industrial,Hamilton,3,bd50250e72172068
448940102489998,pine_plantation_short_rotation,plantation_rotation,2027;2032,2,True,planted_pine_regen,19.0,1,7.116634986254361,private_industrial,Hamilton,3,c8e08315a4cf2582
448940134489998,family_light_thin,thin_from_below,2032,1,True,,13.0,2,6.227055612972566,private_family,Columbia;Suwannee,3,c98bf80935337a59
448940134489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,13.0,2,6.227055612972566,private_family,Columbia;Suwannee,3,28d32b2c436a5928
448940134489998,no_management,no_management,,0,False,,13.0,5,18.236377152276802,private_family;private_industrial;state,Columbia;Suwannee,3,2f4a6c96fb09b854
448940134489998,pine_plantation_long_rotation,plantation_rotation,2027;2047,2,True,planted_pine_regen,13.0,5,18.236377152276802,private_family;private_industrial;state,Columbia;Suwannee,3,3f35febbaa36ab4f
448940134489998,pine_plantation_short_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,13.0,2,0.8895793732817951,private_industrial,Columbia;Suwannee,3,9997e5ca06b9fbd8
448940134489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,13.0,1,11.119742166022439,state,Suwannee,3,2ae38e4ba3ab08a3
448940134489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,13.0,1,11.119742166022439,state,Suwannee,3,8adcf98243735abd
448940136489998,family_light_thin,thin_from_below,2032,1,True,,55.0,4,66.49605815281419,private_family,Columbia;Hamilton;Suwannee;Union,3,91327e7feb282a5d
448940136489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,55.0,4,66.49605815281419,private_family,Columbia;Hamilton;Suwannee;Union,3,8c9c3608e6775d15
448940136489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,55.0,3,10.007767949420195,private_industrial,Columbia;Hamilton;Suwannee,3,c93db49d6c5b5641
448940136489998,no_management,no_management,,0,False,,55.0,10,78.72777453543887,local;private_family;private_industrial;state,Columbia;Hamilton;Suwannee;Union,3,3c6842f56df9fe73
448940136489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,55.0,3,2.223948433204488,local;state,Columbia;Hamilton;Suwannee,3,ba1005a887a8f172
448940136489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,55.0,3,2.223948433204488,local;state,Columbia;Hamilton;Suwannee,3,1f9dba06c8426be0
448940142489998,family_light_thin,thin_from_below,2032,1,True,,24.0,3,164.1273943704912,private_family,Columbia;Suwannee;Union,3,2a0608719eaccd2d
448940142489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,24.0,3,164.1273943704912,private_family,Columbia;Suwannee;Union,3,1315b02b9be3079d
448940142489998,no_management,no_management,,0,False,,24.0,9,199.2657796151221,local;private_family;private_industrial;state,Columbia;Suwannee;Union,3,3c82a585dce98cc3
448940142489998,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,24.0,7,197.2642260252381,private_family;private_industrial;state,Columbia;Suwannee;Union,3,347e37707950086b
448940142489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,24.0,2,30.91288322154238,private_industrial,Columbia;Suwannee,3,eb92335ffb7314df
448940142489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,24.0,4,4.225502023088527,local;state,Columbia;Suwannee,3,37c66d5a125e8830
448940142489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,24.0,4,4.225502023088527,local;state,Columbia;Suwannee,3,14bf411ae548b748
448940165489998,family_light_thin,thin_from_below,2032,1,True,,20.0,4,179.69503340292263,private_family,Baker;Columbia;Hamilton;Suwannee,3,99442345b2b73c74
448940165489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,4,179.69503340292263,private_family,Baker;Columbia;Hamilton;Suwannee,3,557bd05d16e18031
448940165489998,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,20.0,4,122.76195351288773,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,155a7f4f00619990
448940165489998,no_management,no_management,,0,False,,20.0,10,308.23925284214204,federal;local;private_family;private_industrial,Baker;Columbia;Hamilton;Suwannee,3,2a6e93ff0d83384d
448940165489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,20.0,2,5.782265926331668,federal;local,Columbia,3,c881f2e750d99baa
448940165489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,20.0,2,5.782265926331668,federal;local,Columbia,3,c6d03081059c581d
448940171489998,family_light_thin,thin_from_below,2032,1,True,,24.0,4,2154.7836369318284,private_family,Columbia;Hamilton;Suwannee;Union,3,cf06b51e1cee5d04
448940171489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,24.0,4,2154.7836369318284,private_family,Columbia;Hamilton;Suwannee;Union,3,e978c34eefd85e5a
448940171489998,no_management,no_management,,0,False,,24.0,16,3452.457547706647,federal;local;private_family;private_industrial;state,Columbia;Hamilton;Suwannee;Union,3,30bd0b9fa6dd51be
448940171489998,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,24.0,11,3158.006775150373,private_family;private_industrial;state,Columbia;Hamilton;Suwannee;Union,3,f1c6cfe96a51718a
448940171489998,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,24.0,4,930.7224192960781,private_industrial,Columbia;Hamilton;Suwannee;Union,3,379209598e1e5a87
448940171489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,24.0,8,366.9514914787405,federal;local;state,Columbia;Hamilton;Suwannee,3,d17cb5a4637ab1ee
448940171489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,24.0,8,366.9514914787405,federal;local;state,Columbia;Hamilton;Suwannee,3,b993b8cda039e0a1
448940172489998,family_light_thin,thin_from_below,2032,1,True,,10.0,2,145.22383268825305,private_family,Columbia;Suwannee,3,075ae4828390a6e8
448940172489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,10.0,2,145.22383268825305,private_family,Columbia;Suwannee,3,0c48af7ebf9251fa
448940172489998,no_management,no_management,,0,False,,10.0,5,223.95160722369192,local;private_family;private_industrial,Columbia;Suwannee,3,a811d7bf6b4a9b7a
448940172489998,pine_plantation_long_rotation,plantation_rotation,2032;2047,2,True,planted_pine_regen,10.0,4,223.72921238037148,private_family;private_industrial,Columbia;Suwannee,3,5a15515039e7fb9b
448940172489998,pine_plantation_short_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,10.0,2,78.50537969211842,private_industrial,Columbia;Suwannee,3,cb5b16a2e613bb7b
448940172489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,10.0,1,0.2223948433204488,local,Columbia,3,147916655af2688d
448940172489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,10.0,1,0.2223948433204488,local,Columbia,3,9e2a4ebcfa32c63a
448940174489998,family_light_thin,thin_from_below,2032,1,True,,36.0,5,626.0414839470634,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,3a794a234cd8e92f
448940174489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,36.0,5,626.0414839470634,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,d1a1753c769cc72b
448940174489998,hardwood_clearcut_regen,clearcut,2037,1,True,hardwood_regen,36.0,3,66.94084783945507,private_industrial,Columbia;Suwannee;Union,3,2d8aa4190369b253
448940174489998,no_management,no_management,,0,False,,36.0,13,708.3275759756294,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,5d746bfc65a7e7dc
448940174489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,36.0,5,15.345244189110966,local;state,Columbia;Suwannee;Union,3,120c316652a761df
448940174489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,36.0,5,15.345244189110966,local;state,Columbia;Suwannee;Union,3,a357dcdd900c1be6
448940175489998,family_light_thin,thin_from_below,2032,1,True,,41.0,3,608.9170810113887,private_family,Columbia;Suwannee;Union,3,c0728d4eb701a06e
448940175489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,41.0,3,608.9170810113887,private_family,Columbia;Suwannee;Union,3,d5ad5331b6189343
448940175489998,hardwood_clearcut_regen,clearcut,2032,1,True,hardwood_regen,41.0,2,51.15081396370322,private_industrial,Columbia;Suwannee,3,5094987aa32efc7c
448940175489998,no_management,no_management,,0,False,,41.0,9,677.6370875974075,local;private_family;private_industrial;state,Columbia;Suwannee;Union,3,461d32e537681268
448940175489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,41.0,4,17.56919262231545,local;state,Columbia;Suwannee,3,db3f3c14a90521f7
448940175489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,41.0,4,17.56919262231545,local;state,Columbia;Suwannee,3,691779bf1f678cf1
448940178489998,family_light_thin,thin_from_below,2032,1,True,,87.0,2,26.464986355133405,private_family,Columbia;Suwannee,3,ef6ddb2b14c0f78f
448940178489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,87.0,2,26.464986355133405,private_family,Columbia;Suwannee,3,b8eebfe4fd5cdf29
448940178489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,87.0,2,2.223948433204488,private_industrial,Columbia;Suwannee,3,bb977ee8091c3bd3
448940178489998,no_management,no_management,,0,False,,87.0,4,28.688934788337892,private_family;private_industrial,Columbia;Suwannee,3,e6bdc1f29758f7b7
448940184489998,family_light_thin,thin_from_below,2032,1,True,,50.0,4,455.90942880692,private_family,Baker;Columbia;Hamilton;Union,3,458fcd2adf69400b
448940184489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,50.0,4,455.90942880692,private_family,Baker;Columbia;Hamilton;Union,3,2c0a01844b308eaf
448940184489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,50.0,3,6.671845299613463,private_industrial,Baker;Columbia;Hamilton,3,81861eb9653887f1
448940184489998,no_management,no_management,,0,False,,50.0,10,743.2435663769398,federal;local;private_family;private_industrial,Baker;Columbia;Hamilton;Union,3,9c04a04157887a23
448940184489998,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,50.0,3,280.66229227040634,federal;local,Baker;Columbia,3,355b835382c69c5b
448940184489998,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,50.0,3,280.66229227040634,federal;local,Baker;Columbia,3,6c7804b7c62e8d57
448940190489998,family_light_thin,thin_from_below,2032,1,True,,150.0,4,181.69658699280666,private_family,Baker;Columbia;Suwannee;Union,3,bf5418f4c06351ff
448940190489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,150.0,4,181.69658699280666,private_family,Baker;Columbia;Suwannee;Union,3,11acba19525cd547
448940190489998,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,150.0,3,12.009321539304233,private_industrial,Columbia;Suwannee;Union,3,63609feff7552760
448940190489998,no_management,no_management,,0,False,,150.0,9,194.59548790539267,local;private_family;private_industrial;state,Baker;Columbia;Suwannee;Union,3,8d6e321bcf6c3474
