unit_id,tm_id,PLT_CN,county,owner_class,owner_name,OWN_CODE,forest_branch,FORTYPCD,ForTypName,acres,stand_age,prescription,template,entry_years,n_entries,first_entry_year,last_entry_year,cuts,regen_slot,collapsed_to_no_management,notes,params
TM64343_Baker_O4,64343,638334109126144,Baker,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.81023054424437,91.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM64343_Baker_O4,64343,638334109126144,Baker,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.81023054424437,91.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM64343_Baker_O4,64343,638334109126144,Baker,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.81023054424437,91.0,no_management,no_management,,0,,,False,,False,unrefined,
TM64329_Suwannee_O3,64329,638333977126144,Suwannee,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.81023054424437,30.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64329_Suwannee_O3,64329,638333977126144,Suwannee,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.81023054424437,30.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64329_Suwannee_O3,64329,638333977126144,Suwannee,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.81023054424437,30.0,no_management,no_management,,0,,,False,,False,,
TM64384_Baker_O4,64384,638334343126144,Baker,private_industrial,Corporate/Other Private,4,other,407,Slash pine / hardwood,41.587835700923925,90.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM64384_Baker_O4,64384,638334343126144,Baker,private_industrial,Corporate/Other Private,4,other,407,Slash pine / hardwood,41.587835700923925,90.0,no_management,no_management,,0,,,False,,False,unrefined,
TM64344_Columbia_O6,64344,638334110126144,Columbia,federal,Federal,6,pine,142,Slash pine,41.587835700923925,24.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM64344_Columbia_O6,64344,638334110126144,Columbia,federal,Federal,6,pine,142,Slash pine,41.587835700923925,24.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM64344_Columbia_O6,64344,638334110126144,Columbia,federal,Federal,6,pine,142,Slash pine,41.587835700923925,24.0,no_management,no_management,,0,,,False,,False,,
TM31051_Union_O3,31051,218219354020004,Union,private_family,Family Forest,3,pine,164,Sand pine,41.587835700923925,60.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM31051_Union_O3,31051,218219354020004,Union,private_family,Family Forest,3,pine,164,Sand pine,41.587835700923925,60.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM31051_Union_O3,31051,218219354020004,Union,private_family,Family Forest,3,pine,164,Sand pine,41.587835700923925,60.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM31051_Union_O3,31051,218219354020004,Union,private_family,Family Forest,3,pine,164,Sand pine,41.587835700923925,60.0,no_management,no_management,,0,,,False,,False,,
TM23747_Columbia_O3,23747,173002836010854,Columbia,private_family,Family Forest,3,pine,142,Slash pine,41.365440857603474,41.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM23747_Columbia_O3,23747,173002836010854,Columbia,private_family,Family Forest,3,pine,142,Slash pine,41.365440857603474,41.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM23747_Columbia_O3,23747,173002836010854,Columbia,private_family,Family Forest,3,pine,142,Slash pine,41.365440857603474,41.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age,year=2027
TM23747_Columbia_O3,23747,173002836010854,Columbia,private_family,Family Forest,3,pine,142,Slash pine,41.365440857603474,41.0,no_management,no_management,,0,,,False,,False,,
TM59213_Columbia_O3,59213,533664592126144,Columbia,private_family,Family Forest,3,other,407,Slash pine / hardwood,41.365440857603474,56.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM59213_Columbia_O3,59213,533664592126144,Columbia,private_family,Family Forest,3,other,407,Slash pine / hardwood,41.365440857603474,56.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM59213_Columbia_O3,59213,533664592126144,Columbia,private_family,Family Forest,3,other,407,Slash pine / hardwood,41.365440857603474,56.0,no_management,no_management,,0,,,False,,False,,
TM36794_Baker_O6,36794,289515149489998,Baker,federal,Federal,6,pine,142,Slash pine,41.365440857603474,41.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36794_Baker_O6,36794,289515149489998,Baker,federal,Federal,6,pine,142,Slash pine,41.365440857603474,41.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36794_Baker_O6,36794,289515149489998,Baker,federal,Federal,6,pine,142,Slash pine,41.365440857603474,41.0,no_management,no_management,,0,,,False,,False,,
TM67284_Hamilton_O3,67284,718603453290487,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.365440857603474,47.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67284_Hamilton_O3,67284,718603453290487,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.365440857603474,47.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67284_Hamilton_O3,67284,718603453290487,Hamilton,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,41.365440857603474,47.0,no_management,no_management,,0,,,False,,False,,
TM21265_Columbia_O6,21265,140568302010478,Columbia,federal,Federal,6,hardwood,514,Southern scrub oak,41.14304601428302,28.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM21265_Columbia_O6,21265,140568302010478,Columbia,federal,Federal,6,hardwood,514,Southern scrub oak,41.14304601428302,28.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM21265_Columbia_O6,21265,140568302010478,Columbia,federal,Federal,6,hardwood,514,Southern scrub oak,41.14304601428302,28.0,no_management,no_management,,0,,,False,,False,,
TM67337_Hamilton_O4,67337,718603672290487,Hamilton,private_industrial,Corporate/Other Private,4,other,403,Longleaf pine / oak,41.14304601428302,73.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM67337_Hamilton_O4,67337,718603672290487,Hamilton,private_industrial,Corporate/Other Private,4,other,403,Longleaf pine / oak,41.14304601428302,73.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67527_Suwannee_O4,67527,718604764290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.14304601428302,20.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM67527_Suwannee_O4,67527,718604764290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.14304601428302,20.0,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,unrefined,clearcut_year=2037;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM67527_Suwannee_O4,67527,718604764290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,41.14304601428302,20.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67205_Columbia_O6,67205,718562044290487,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,4.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67205_Columbia_O6,67205,718562044290487,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,4.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67205_Columbia_O6,67205,718562044290487,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,4.0,no_management,no_management,,0,,,False,,False,,
TM67453_Columbia_O7,67453,718604216290487,Columbia,state,State,7,hardwood,608,Sweetbay / swamp tupelo / red maple,40.92065117096258,85.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67453_Columbia_O7,67453,718604216290487,Columbia,state,State,7,hardwood,608,Sweetbay / swamp tupelo / red maple,40.92065117096258,85.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67453_Columbia_O7,67453,718604216290487,Columbia,state,State,7,hardwood,608,Sweetbay / swamp tupelo / red maple,40.92065117096258,85.0,no_management,no_management,,0,,,False,,False,,
TM36853_Columbia_O3,36853,289515485489998,Columbia,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,40.92065117096258,20.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM36853_Columbia_O3,36853,289515485489998,Columbia,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,40.92065117096258,20.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM36853_Columbia_O3,36853,289515485489998,Columbia,private_family,Family Forest,3,hardwood,602,Sweetgum / Nuttall oak / willow oak,40.92065117096258,20.0,no_management,no_management,,0,,,False,,False,,
TM64479_Columbia_O6,64479,638335018126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,54.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM64479_Columbia_O6,64479,638335018126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,54.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM64479_Columbia_O6,64479,638335018126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,40.92065117096258,54.0,no_management,no_management,,0,,,False,,False,,
TM67375_Union_O3,67375,718603858290487,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,40.92065117096258,103.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67375_Union_O3,67375,718603858290487,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,40.92065117096258,103.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67375_Union_O3,67375,718603858290487,Union,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,40.92065117096258,103.0,no_management,no_management,,0,,,False,,False,,
TM48429_Hamilton_O4,48429,448939593489998,Hamilton,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.69825632764213,75.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM48429_Hamilton_O4,48429,448939593489998,Hamilton,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.69825632764213,75.0,no_management,no_management,,0,,,False,,False,unrefined,
TM35220_Hamilton_O7,35220,259083023010854,Hamilton,state,State,7,other,407,Slash pine / hardwood,40.475861484321676,30.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM35220_Hamilton_O7,35220,259083023010854,Hamilton,state,State,7,other,407,Slash pine / hardwood,40.475861484321676,30.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM35220_Hamilton_O7,35220,259083023010854,Hamilton,state,State,7,other,407,Slash pine / hardwood,40.475861484321676,30.0,no_management,no_management,,0,,,False,,False,,
TM67313_Baker_O8,67313,718603549290487,Baker,local,Local,8,hardwood,607,Baldcypress / water tupelo,40.25346664100123,91.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM67313_Baker_O8,67313,718603549290487,Baker,local,Local,8,hardwood,607,Baldcypress / water tupelo,40.25346664100123,91.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM67313_Baker_O8,67313,718603549290487,Baker,local,Local,8,hardwood,607,Baldcypress / water tupelo,40.25346664100123,91.0,no_management,no_management,,0,,,False,,False,,
TM43067_Baker_O6,43067,374860959489998,Baker,federal,Federal,6,other,409,Other pine / hardwood,40.03107179768078,61.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM43067_Baker_O6,43067,374860959489998,Baker,federal,Federal,6,other,409,Other pine / hardwood,40.03107179768078,61.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM43067_Baker_O6,43067,374860959489998,Baker,federal,Federal,6,other,409,Other pine / hardwood,40.03107179768078,61.0,no_management,no_management,,0,,,False,,False,,
TM48556_Hamilton_O4,48556,448940165489998,Hamilton,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,20.0,hardwood_clearcut_regen,clearcut,2052,1,2052.0,2052.0,True,hardwood_regen,False,unrefined,year=2052
TM48556_Hamilton_O4,48556,448940165489998,Hamilton,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,20.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67535_Hamilton_O3,67535,718604877290487,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,81.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67535_Hamilton_O3,67535,718604877290487,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,81.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67535_Hamilton_O3,67535,718604877290487,Hamilton,private_family,Family Forest,3,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,81.0,no_management,no_management,,0,,,False,,False,,
TM48595_Baker_O4,48595,448940352489998,Baker,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,60.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM48595_Baker_O4,48595,448940352489998,Baker,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,40.03107179768078,60.0,no_management,no_management,,0,,,False,,False,unrefined,
TM48592_Suwannee_O8,48592,448940348489998,Suwannee,local,Local,8,hardwood,520,Mixed upland hardwoods,40.03107179768078,75.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM48592_Suwannee_O8,48592,448940348489998,Suwannee,local,Local,8,hardwood,520,Mixed upland hardwoods,40.03107179768078,75.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM48592_Suwannee_O8,48592,448940348489998,Suwannee,local,Local,8,hardwood,520,Mixed upland hardwoods,40.03107179768078,75.0,no_management,no_management,,0,,,False,,False,,
TM50163_Columbia_O3,50163,451136805489998,Columbia,private_family,Family Forest,3,hardwood,508,Sweetgum / yellow-poplar,39.80867695436033,10.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM50163_Columbia_O3,50163,451136805489998,Columbia,private_family,Family Forest,3,hardwood,508,Sweetgum / yellow-poplar,39.80867695436033,10.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM50163_Columbia_O3,50163,451136805489998,Columbia,private_family,Family Forest,3,hardwood,508,Sweetgum / yellow-poplar,39.80867695436033,10.0,no_management,no_management,,0,,,False,,False,,
TM48596_Baker_O8,48596,448940355489998,Baker,local,Local,8,hardwood,602,Sweetgum / Nuttall oak / willow oak,39.80867695436033,101.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM48596_Baker_O8,48596,448940355489998,Baker,local,Local,8,hardwood,602,Sweetgum / Nuttall oak / willow oak,39.80867695436033,101.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM48596_Baker_O8,48596,448940355489998,Baker,local,Local,8,hardwood,602,Sweetgum / Nuttall oak / willow oak,39.80867695436033,101.0,no_management,no_management,,0,,,False,,False,,
TM64293_Columbia_O6,64293,638333844126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,39.80867695436033,5.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM64293_Columbia_O6,64293,638333844126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,39.80867695436033,5.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM64293_Columbia_O6,64293,638333844126144,Columbia,federal,Federal,6,pine,161,Loblolly pine,39.80867695436033,5.0,no_management,no_management,,0,,,False,,False,,
TM48559_Suwannee_O4,48559,448940174489998,Suwannee,private_industrial,Corporate/Other Private,4,other,406,Loblolly pine / hardwood,39.80867695436033,36.0,hardwood_clearcut_regen,clearcut,2037,1,2037.0,2037.0,True,hardwood_regen,False,unrefined,year=2037
TM48559_Suwannee_O4,48559,448940174489998,Suwannee,private_industrial,Corporate/Other Private,4,other,406,Loblolly pine / hardwood,39.80867695436033,36.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67378_Union_O3,67378,718603881290487,Union,private_family,Family Forest,3,other,403,Longleaf pine / oak,39.80867695436033,66.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67378_Union_O3,67378,718603881290487,Union,private_family,Family Forest,3,other,403,Longleaf pine / oak,39.80867695436033,66.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67378_Union_O3,67378,718603881290487,Union,private_family,Family Forest,3,other,403,Longleaf pine / oak,39.80867695436033,66.0,no_management,no_management,,0,,,False,,False,,
TM64330_Columbia_O3,64330,638333983126144,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,39.80867695436033,105.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM64330_Columbia_O3,64330,638333983126144,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,39.80867695436033,105.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM64330_Columbia_O3,64330,638333983126144,Columbia,private_family,Family Forest,3,hardwood,520,Mixed upland hardwoods,39.80867695436033,105.0,no_management,no_management,,0,,,False,,False,,
TM33348_Columbia_O4,33348,249673677010854,Columbia,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,39.586282111039885,10.0,hardwood_clearcut_regen,clearcut,2062,1,2062.0,2062.0,True,hardwood_regen,False,unrefined,year=2062
TM33348_Columbia_O4,33348,249673677010854,Columbia,private_industrial,Corporate/Other Private,4,hardwood,520,Mixed upland hardwoods,39.586282111039885,10.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67277_Suwannee_O4,67277,718562357290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,39.586282111039885,77.0,pine_plantation_short_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM67277_Suwannee_O4,67277,718562357290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,39.586282111039885,77.0,pine_plantation_long_rotation,clearcut,2027,1,2027.0,2027.0,True,planted_pine_regen,False,thin dropped: stand is at or past rotation age; unrefined,year=2027
TM67277_Suwannee_O4,67277,718562357290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,141,Longleaf pine,39.586282111039885,77.0,no_management,no_management,,0,,,False,,False,unrefined,
TM67537_Suwannee_O4,67537,718604880290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,166,Pond pine,39.586282111039885,12.0,pine_plantation_short_rotation,plantation_rotation,2027;2037,2,2027.0,2037.0,True,planted_pine_regen,False,unrefined,clearcut_year=2037;thin_max_dbh=8.0;thin_proportion=0.4;thin_year=2027
TM67537_Suwannee_O4,67537,718604880290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,166,Pond pine,39.586282111039885,12.0,pine_plantation_long_rotation,plantation_rotation,2032;2047,2,2032.0,2047.0,True,planted_pine_regen,False,unrefined,clearcut_year=2047;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2032
TM67537_Suwannee_O4,67537,718604880290487,Suwannee,private_industrial,Corporate/Other Private,4,pine,166,Pond pine,39.586282111039885,12.0,no_management,no_management,,0,,,False,,False,unrefined,
TM48636_Union_O4,48636,448940596489998,Union,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,39.586282111039885,78.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM48636_Union_O4,48636,448940596489998,Union,private_industrial,Corporate/Other Private,4,hardwood,608,Sweetbay / swamp tupelo / red maple,39.586282111039885,78.0,no_management,no_management,,0,,,False,,False,unrefined,
TM21183_Union_O4,21183,134677819010854,Union,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,39.586282111039885,15.0,pine_plantation_short_rotation,plantation_rotation,2027;2032,2,2027.0,2032.0,True,planted_pine_regen,False,unrefined,clearcut_year=2032;thin_max_dbh=8.0;thin_proportion=0.4;thin_year=2027
TM21183_Union_O4,21183,134677819010854,Union,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,39.586282111039885,15.0,pine_plantation_long_rotation,plantation_rotation,2027;2042,2,2027.0,2042.0,True,planted_pine_regen,False,unrefined,clearcut_year=2042;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
TM21183_Union_O4,21183,134677819010854,Union,private_industrial,Corporate/Other Private,4,pine,142,Slash pine,39.586282111039885,15.0,no_management,no_management,,0,,,False,,False,unrefined,
TM50160_Columbia_O6,50160,451136801489998,Columbia,federal,Federal,6,pine,142,Slash pine,39.363887267719434,24.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM50160_Columbia_O6,50160,451136801489998,Columbia,federal,Federal,6,pine,142,Slash pine,39.363887267719434,24.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM50160_Columbia_O6,50160,451136801489998,Columbia,federal,Federal,6,pine,142,Slash pine,39.363887267719434,24.0,no_management,no_management,,0,,,False,,False,,
TM43217_Baker_O4,43217,374861587489998,Baker,private_industrial,Corporate/Other Private,4,hardwood,514,Southern scrub oak,39.363887267719434,67.0,hardwood_clearcut_regen,clearcut,2027,1,2027.0,2027.0,True,hardwood_regen,False,unrefined,year=2027
TM43217_Baker_O4,43217,374861587489998,Baker,private_industrial,Corporate/Other Private,4,hardwood,514,Southern scrub oak,39.363887267719434,67.0,no_management,no_management,,0,,,False,,False,unrefined,
TM36897_Hamilton_O6,36897,289515725489998,Hamilton,federal,Federal,6,other,406,Loblolly pine / hardwood,39.363887267719434,37.0,public_selection_light,selection_harvest,2032;2042;2052;2062,4,2032.0,2062.0,True,,False,,end_year=2062;interval=10;proportion=0.2;start_year=2032
TM36897_Hamilton_O6,36897,289515725489998,Hamilton,federal,Federal,6,other,406,Loblolly pine / hardwood,39.363887267719434,37.0,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,2027.0,2057.0,True,,False,,end_year=2067;interval=15;max_dbh=10.0;proportion=0.3;start_year=2027
TM36897_Hamilton_O6,36897,289515725489998,Hamilton,federal,Federal,6,other,406,Loblolly pine / hardwood,39.363887267719434,37.0,no_management,no_management,,0,,,False,,False,,
TM67373_Columbia_O3,67373,718603852290487,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,39.363887267719434,19.0,family_light_thin,thin_from_below,2032,1,2032.0,2032.0,True,,False,,max_dbh=8.0;proportion=0.35;year=2032
TM67373_Columbia_O3,67373,718603852290487,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,39.363887267719434,19.0,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,2037.0,2067.0,True,,False,,end_year=2067;interval=15;proportion=0.15;start_year=2037
TM67373_Columbia_O3,67373,718603852290487,Columbia,private_family,Family Forest,3,pine,161,Loblolly pine,39.363887267719434,19.0,pine_plantation_long_rotation,plantation_rotation,2027;2042,2,2027.0,2042.0,True,planted_pine_regen,False,,clearcut_year=2042;thin_max_dbh=9.0;thin_proportion=0.35;thin_year=2027
