corridor_id,pixels,units_cut,plots,owner_classes,counties,acres,county
2178,7,4,4,1,1,1.5567639032431415,Suwannee
2156,7,4,4,1,1,1.5567639032431415,Baker
4523,7,4,4,1,1,1.5567639032431415,Union
4548,7,2,2,1,1,1.5567639032431415,Union
3833,7,5,4,2,1,1.5567639032431415,Baker
3168,7,5,5,1,1,1.5567639032431415,Baker
3405,7,3,3,1,1,1.5567639032431415,Columbia
3406,7,3,3,1,1,1.5567639032431415,Columbia
3409,7,2,2,1,1,1.5567639032431415,Columbia
3651,7,5,5,1,1,1.5567639032431415,Columbia
3654,7,2,2,1,1,1.5567639032431415,Columbia
3658,7,3,3,1,1,1.5567639032431415,Columbia
220,7,2,2,1,1,1.5567639032431415,Baker
565,7,6,6,1,1,1.5567639032431415,Hamilton
2579,7,5,5,1,1,1.5567639032431415,Suwannee
2583,7,5,5,1,1,1.5567639032431415,Baker
4268,7,4,4,1,1,1.5567639032431415,Union
138,7,2,2,1,1,1.5567639032431415,Baker
3469,7,3,3,1,1,1.5567639032431415,Columbia
5138,7,4,4,1,1,1.5567639032431415,Columbia
1310,7,4,4,1,1,1.5567639032431415,Columbia
5776,7,4,3,2,1,1.5567639032431415,Union
4266,7,5,5,1,1,1.5567639032431415,Columbia
4255,7,5,5,1,1,1.5567639032431415,Suwannee
3944,7,2,2,1,1,1.5567639032431415,Baker
3921,7,6,6,1,1,1.5567639032431415,Columbia
3611,7,2,2,1,1,1.5567639032431415,Baker
3607,7,4,4,1,1,1.5567639032431415,Columbia
3927,7,6,6,1,1,1.5567639032431415,Suwannee
291,7,5,5,2,1,1.5567639032431415,Baker
4608,7,5,5,1,1,1.5567639032431415,Union
5646,7,5,5,1,1,1.5567639032431415,Union
611,7,3,3,1,1,1.5567639032431415,Baker
616,7,4,4,1,1,1.5567639032431415,Hamilton
4966,7,5,5,1,1,1.5567639032431415,Union
4649,7,4,4,1,1,1.5567639032431415,Columbia
4613,7,2,2,1,1,1.5567639032431415,Union
2487,7,6,6,1,1,1.5567639032431415,Baker
2478,7,3,3,1,1,1.5567639032431415,Columbia
2481,7,2,2,1,1,1.5567639032431415,Columbia
1301,7,4,4,1,1,1.5567639032431415,Hamilton
1335,7,3,3,1,1,1.5567639032431415,Columbia
464,7,4,4,1,1,1.5567639032431415,Hamilton
5728,7,4,4,1,1,1.5567639032431415,Union
2280,7,5,5,1,1,1.5567639032431415,Hamilton
5691,7,6,6,1,1,1.5567639032431415,Union
2223,7,4,4,1,1,1.5567639032431415,Hamilton
2253,7,4,4,1,1,1.5567639032431415,Suwannee
3445,7,4,4,1,1,1.5567639032431415,Columbia
2232,7,4,4,1,1,1.5567639032431415,Suwannee
494,7,3,3,1,1,1.5567639032431415,Hamilton
497,7,5,5,1,1,1.5567639032431415,Hamilton
546,7,4,4,1,1,1.5567639032431415,Columbia
641,7,5,5,1,1,1.5567639032431415,Columbia
628,7,5,5,1,1,1.5567639032431415,Baker
1998,7,4,4,1,1,1.5567639032431415,Suwannee
2027,7,4,4,1,1,1.5567639032431415,Columbia
2032,7,4,4,1,1,1.5567639032431415,Hamilton
2015,7,3,3,1,1,1.5567639032431415,Columbia
4659,7,3,3,1,1,1.5567639032431415,Columbia
647,7,4,4,1,1,1.5567639032431415,Baker
3374,7,4,4,1,1,1.5567639032431415,Suwannee
3390,7,5,5,1,1,1.5567639032431415,Columbia
3380,7,4,4,1,1,1.5567639032431415,Baker
4956,7,5,5,1,1,1.5567639032431415,Union
4950,7,2,2,1,1,1.5567639032431415,Columbia
3249,7,3,3,1,1,1.5567639032431415,Columbia
3274,7,3,3,1,1,1.5567639032431415,Columbia
3251,7,3,3,1,1,1.5567639032431415,Suwannee
3255,7,4,4,1,1,1.5567639032431415,Columbia
4166,7,2,2,1,1,1.5567639032431415,Union
344,7,5,4,2,1,1.5567639032431415,Hamilton
3950,7,5,5,1,1,1.5567639032431415,Suwannee
2682,7,4,4,1,1,1.5567639032431415,Columbia
1271,7,1,1,1,1,1.5567639032431415,Baker
1023,7,5,5,1,1,1.5567639032431415,Hamilton
976,7,3,3,1,1,1.5567639032431415,Hamilton
1008,7,5,5,1,1,1.5567639032431415,Hamilton
4175,7,5,5,1,1,1.5567639032431415,Suwannee
2635,7,2,2,1,1,1.5567639032431415,Baker
2639,7,5,5,1,1,1.5567639032431415,Baker
1994,7,3,3,1,1,1.5567639032431415,Columbia
1980,7,3,3,1,1,1.5567639032431415,Hamilton
1982,7,5,5,1,1,1.5567639032431415,Baker
1984,7,6,6,1,1,1.5567639032431415,Hamilton
1959,7,4,4,1,1,1.5567639032431415,Hamilton
666,7,5,5,2,1,1.5567639032431415,Baker
4732,7,4,4,1,1,1.5567639032431415,Columbia
4736,7,2,2,1,1,1.5567639032431415,Union
2401,7,3,3,1,1,1.5567639032431415,Baker
2384,7,4,4,1,1,1.5567639032431415,Baker
2371,7,3,3,1,1,1.5567639032431415,Suwannee
4455,7,3,3,1,1,1.5567639032431415,Columbia
4419,7,4,4,1,1,1.5567639032431415,Suwannee
5720,7,6,6,1,1,1.5567639032431415,Union
2330,7,4,4,1,1,1.5567639032431415,Suwannee
253,7,3,3,2,1,1.5567639032431415,Hamilton
1440,7,3,3,1,1,1.5567639032431415,Baker
5041,7,4,3,2,1,1.5567639032431415,Union
1448,7,4,4,1,1,1.5567639032431415,Baker
3141,7,4,4,1,1,1.5567639032431415,Baker
3847,7,6,6,2,1,1.5567639032431415,Suwannee
2307,7,4,4,1,1,1.5567639032431415,Hamilton
2308,7,2,2,1,1,1.5567639032431415,Baker
2311,7,5,5,1,1,1.5567639032431415,Suwannee
4475,7,2,2,1,1,1.5567639032431415,Union
4479,7,6,4,3,1,1.5567639032431415,Columbia
2299,7,3,3,1,1,1.5567639032431415,Columbia
406,7,4,4,1,1,1.5567639032431415,Hamilton
4352,7,3,3,1,1,1.5567639032431415,Union
4354,7,2,2,1,1,1.5567639032431415,Union
395,7,6,6,1,1,1.5567639032431415,Hamilton
4722,7,4,4,1,1,1.5567639032431415,Columbia
1583,7,4,4,1,1,1.5567639032431415,Hamilton
1628,7,4,4,1,1,1.5567639032431415,Columbia
5956,7,5,5,1,1,1.5567639032431415,Union
5949,7,7,7,2,1,1.5567639032431415,Union
3744,7,3,3,1,1,1.5567639032431415,Suwannee
187,7,4,4,1,1,1.5567639032431415,Hamilton
5952,7,4,4,1,1,1.5567639032431415,Columbia
5945,7,4,4,1,1,1.5567639032431415,Columbia
5946,7,5,5,1,1,1.5567639032431415,Union
5933,7,4,4,1,1,1.5567639032431415,Union
200,7,5,5,1,1,1.5567639032431415,Hamilton
720,7,4,4,1,1,1.5567639032431415,Baker
5505,7,5,5,1,1,1.5567639032431415,Union
754,7,3,3,1,1,1.5567639032431415,Baker
804,7,4,4,1,1,1.5567639032431415,Hamilton
800,7,4,4,1,1,1.5567639032431415,Hamilton
5478,7,6,6,2,1,1.5567639032431415,Columbia
4926,7,2,2,1,1,1.5567639032431415,Union
4744,7,4,4,1,1,1.5567639032431415,Columbia
1842,7,4,4,1,1,1.5567639032431415,Hamilton
4772,7,4,4,1,1,1.5567639032431415,Union
4776,7,3,3,1,1,1.5567639032431415,Union
2423,7,4,4,1,1,1.5567639032431415,Suwannee
3468,7,4,3,2,1,1.5567639032431415,Columbia
5993,7,4,4,1,1,1.5567639032431415,Union
5108,7,4,4,1,1,1.5567639032431415,Union
5104,7,3,3,1,1,1.5567639032431415,Union
1385,7,3,3,1,1,1.5567639032431415,Hamilton
1386,7,3,3,1,1,1.5567639032431415,Columbia
4386,7,5,5,1,1,1.5567639032431415,Union
434,7,3,3,1,1,1.5567639032431415,Hamilton
5763,7,5,5,1,1,1.5567639032431415,Union
5739,7,4,4,1,1,1.5567639032431415,Union
3110,7,7,7,1,1,1.5567639032431415,Columbia
3861,7,4,4,1,1,1.5567639032431415,Suwannee
5892,7,3,3,1,1,1.5567639032431415,Union
4415,7,4,4,1,1,1.5567639032431415,Union
5363,7,2,2,1,1,1.5567639032431415,Union
1414,7,6,6,1,1,1.5567639032431415,Hamilton
3442,7,4,4,1,1,1.5567639032431415,Columbia
4394,7,5,5,1,1,1.5567639032431415,Columbia
2791,7,6,6,1,1,1.5567639032431415,Columbia
4169,7,5,4,2,1,1.5567639032431415,Columbia
2767,7,6,6,1,1,1.5567639032431415,Columbia
5206,7,4,4,1,1,1.5567639032431415,Union
5852,7,4,4,1,1,1.5567639032431415,Union
5856,7,5,5,1,1,1.5567639032431415,Union
5836,7,2,2,1,1,1.5567639032431415,Columbia
3974,7,5,5,1,1,1.5567639032431415,Suwannee
371,7,5,5,1,1,1.5567639032431415,Hamilton
2723,7,2,2,1,1,1.5567639032431415,Suwannee
2732,7,6,6,1,1,1.5567639032431415,Columbia
1888,7,4,4,1,1,1.5567639032431415,Columbia
173,7,5,4,2,1,1.5567639032431415,Baker
3302,7,3,3,1,1,1.5567639032431415,Columbia
3332,7,5,5,1,1,1.5567639032431415,Baker
3335,7,3,3,1,1,1.5567639032431415,Columbia
4786,7,4,4,1,1,1.5567639032431415,Union
3674,7,4,4,1,1,1.5567639032431415,Columbia
5256,7,2,2,1,1,1.5567639032431415,Union
5506,7,4,4,1,1,1.5567639032431415,Union
1104,7,5,5,1,1,1.5567639032431415,Columbia
3681,7,5,5,1,1,1.5567639032431415,Columbia
2879,7,4,4,1,1,1.5567639032431415,Baker
3709,7,5,5,1,1,1.5567639032431415,Columbia
3687,7,3,3,1,1,1.5567639032431415,Baker
3352,7,6,6,1,1,1.5567639032431415,Columbia
3563,7,6,6,1,1,1.5567639032431415,Suwannee
1753,7,3,3,1,1,1.5567639032431415,Hamilton
6091,7,4,4,1,1,1.5567639032431415,Columbia
5803,6,3,3,1,1,1.3343690599226927,Columbia
6022,6,1,1,1,1,1.3343690599226927,Union
4022,6,5,4,2,1,1.3343690599226927,Columbia
6057,6,5,5,1,1,1.3343690599226927,Columbia
4077,6,5,5,1,1,1.3343690599226927,Suwannee
40,6,4,4,1,1,1.3343690599226927,Columbia
299,6,4,3,2,1,1.3343690599226927,Hamilton
1683,6,4,4,1,1,1.3343690599226927,Hamilton
1749,6,5,5,1,1,1.3343690599226927,Hamilton
6082,6,5,5,1,1,1.3343690599226927,Columbia
74,6,3,3,2,1,1.3343690599226927,Baker
1762,6,3,3,1,1,1.3343690599226927,Baker
5234,6,3,3,1,1,1.3343690599226927,Union
5276,6,4,3,2,1,1.3343690599226927,Union
5230,6,5,5,1,2,1.3343690599226927,Columbia;Union
1117,6,3,3,1,1,1.3343690599226927,Hamilton
3683,6,1,1,1,1,1.3343690599226927,Baker
931,6,3,3,1,1,1.3343690599226927,Hamilton
3537,6,3,3,1,1,1.3343690599226927,Columbia
5271,6,3,3,1,1,1.3343690599226927,Union
3096,6,3,3,1,1,1.3343690599226927,Suwannee
846,6,4,4,1,1,1.3343690599226927,Hamilton
265,6,2,2,1,1,1.3343690599226927,Baker
3091,6,5,5,1,1,1.3343690599226927,Columbia
1110,6,5,3,2,1,1.3343690599226927,Baker
1112,6,1,1,1,1,1.3343690599226927,Baker
5520,6,2,2,1,1,1.3343690599226927,Union
739,6,2,2,1,1,1.3343690599226927,Hamilton
4003,6,2,2,1,1,1.3343690599226927,Columbia
521,6,6,6,1,1,1.3343690599226927,Hamilton
1176,6,5,5,1,1,1.3343690599226927,Baker
3992,6,2,2,1,1,1.3343690599226927,Baker
2913,6,3,3,1,1,1.3343690599226927,Suwannee
3495,6,1,1,1,1,1.3343690599226927,Suwannee
3497,6,4,4,1,1,1.3343690599226927,Columbia
5713,6,3,3,1,1,1.3343690599226927,Union
2351,6,3,3,1,1,1.3343690599226927,Columbia
2284,6,4,4,1,1,1.3343690599226927,Suwannee
4434,6,3,3,1,1,1.3343690599226927,Union
2376,6,6,6,2,1,1.3343690599226927,Hamilton
4421,6,6,6,1,1,1.3343690599226927,Union
5045,6,4,4,1,1,1.3343690599226927,Union
5043,6,4,4,1,1,1.3343690599226927,Union
5716,6,2,2,1,1,1.3343690599226927,Union
5710,6,5,5,2,1,1.3343690599226927,Union
5360,6,4,4,1,1,1.3343690599226927,Columbia
5361,6,2,2,1,1,1.3343690599226927,Columbia
2362,6,2,2,1,1,1.3343690599226927,Suwannee
4432,6,1,1,1,1,1.3343690599226927,Columbia
2279,6,3,3,1,1,1.3343690599226927,Suwannee
5706,6,5,5,2,1,1.3343690599226927,Columbia
2359,6,3,2,2,1,1.3343690599226927,Hamilton
2360,6,4,4,1,1,1.3343690599226927,Columbia
2294,6,1,1,1,1,1.3343690599226927,Baker
2257,6,3,3,1,1,1.3343690599226927,Hamilton
4490,6,3,3,1,1,1.3343690599226927,Suwannee
4467,6,4,4,1,1,1.3343690599226927,Columbia
4091,6,3,3,1,1,1.3343690599226927,Baker
4095,6,2,2,1,1,1.3343690599226927,Suwannee
4096,6,4,4,1,1,1.3343690599226927,Suwannee
164,6,5,5,1,1,1.3343690599226927,Hamilton
5566,6,3,3,1,1,1.3343690599226927,Union
1777,6,4,4,1,1,1.3343690599226927,Baker
4170,6,2,2,1,1,1.3343690599226927,Suwannee
4110,6,5,5,1,1,1.3343690599226927,Columbia
3995,6,3,3,1,1,1.3343690599226927,Columbia
3711,6,2,2,1,1,1.3343690599226927,Baker
3703,6,2,2,1,1,1.3343690599226927,Columbia
4140,6,4,4,1,1,1.3343690599226927,Columbia
5537,6,4,2,1,2,1.3343690599226927,Columbia;Union
4503,6,3,3,1,1,1.3343690599226927,Union
3463,6,5,5,2,1,1.3343690599226927,Columbia
2201,6,4,4,2,1,1.3343690599226927,Suwannee
5890,6,5,5,1,1,1.3343690599226927,Union
5402,6,5,5,1,1,1.3343690599226927,Union
2441,6,3,3,1,1,1.3343690599226927,Columbia
3860,6,5,5,1,1,1.3343690599226927,Suwannee
5030,6,3,3,1,1,1.3343690599226927,Suwannee
864,6,4,4,1,1,1.3343690599226927,Hamilton
2241,6,5,5,1,1,1.3343690599226927,Suwannee
3632,6,3,2,2,1,1.3343690599226927,Columbia
3689,6,6,6,1,1,1.3343690599226927,Columbia
3676,6,4,4,1,1,1.3343690599226927,Columbia
3291,6,4,4,1,1,1.3343690599226927,Baker
3277,6,5,5,1,1,1.3343690599226927,Columbia
1704,6,4,4,1,1,1.3343690599226927,Columbia
3664,6,3,3,1,1,1.3343690599226927,Columbia
4891,6,3,3,1,1,1.3343690599226927,Union
4884,6,2,2,1,1,1.3343690599226927,Union
1646,6,2,2,1,1,1.3343690599226927,Hamilton
808,6,5,5,1,1,1.3343690599226927,Baker
5548,6,3,2,1,2,1.3343690599226927,Columbia;Union
3673,6,5,5,1,1,1.3343690599226927,Baker
3659,6,5,4,2,1,1.3343690599226927,Columbia
4903,6,4,4,1,1,1.3343690599226927,Columbia
82,6,5,5,1,1,1.3343690599226927,Columbia
5032,6,4,4,1,1,1.3343690599226927,Union
2195,6,3,3,1,1,1.3343690599226927,Baker
2301,6,3,3,1,1,1.3343690599226927,Baker
2239,6,2,2,1,1,1.3343690599226927,Suwannee
5983,6,3,3,1,1,1.3343690599226927,Union
4530,6,4,4,1,1,1.3343690599226927,Union
2213,6,2,2,1,1,1.3343690599226927,Suwannee
1377,6,3,3,1,1,1.3343690599226927,Hamilton
3841,6,3,3,1,1,1.3343690599226927,Suwannee
3828,6,4,4,1,1,1.3343690599226927,Columbia
3831,6,1,1,1,1,1.3343690599226927,Suwannee
2160,6,6,6,1,1,1.3343690599226927,Hamilton
981,6,4,4,1,1,1.3343690599226927,Hamilton
487,6,3,3,1,1,1.3343690599226927,Hamilton
3832,6,4,4,1,1,1.3343690599226927,Baker
1333,6,4,4,1,1,1.3343690599226927,Hamilton
1493,6,6,6,1,1,1.3343690599226927,Columbia
3068,6,6,6,1,1,1.3343690599226927,Columbia
3884,6,1,1,1,1,1.3343690599226927,Union
5912,6,3,3,1,1,1.3343690599226927,Columbia
5900,6,4,4,1,1,1.3343690599226927,Union
5417,6,2,2,1,1,1.3343690599226927,Union
3653,6,4,4,1,1,1.3343690599226927,Baker
1502,6,5,5,1,1,1.3343690599226927,Baker
1019,6,4,4,1,1,1.3343690599226927,Hamilton
3972,6,5,5,1,1,1.3343690599226927,Columbia
1632,6,2,2,1,1,1.3343690599226927,Hamilton
1592,6,4,4,1,1,1.3343690599226927,Hamilton
5182,6,4,4,1,1,1.3343690599226927,Union
3338,6,4,4,1,1,1.3343690599226927,Columbia
2934,6,5,5,1,1,1.3343690599226927,Baker
4794,6,5,5,1,1,1.3343690599226927,Suwannee
2773,6,6,6,1,1,1.3343690599226927,Columbia
2777,6,2,2,1,1,1.3343690599226927,Baker
4753,6,2,2,1,1,1.3343690599226927,Union
2486,6,3,3,1,1,1.3343690599226927,Columbia
2476,6,4,3,2,1,1.3343690599226927,Columbia
4342,6,3,3,1,1,1.3343690599226927,Suwannee
5920,6,5,4,1,2,1.3343690599226927,Columbia;Union
3645,6,4,4,1,1,1.3343690599226927,Columbia
579,6,5,5,1,1,1.3343690599226927,Baker
531,6,3,2,2,1,1.3343690599226927,Baker
2503,6,6,6,1,1,1.3343690599226927,Columbia
4330,6,3,3,1,1,1.3343690599226927,Union
594,6,2,2,1,1,1.3343690599226927,Baker
948,6,4,4,1,1,1.3343690599226927,Hamilton
1002,6,1,1,1,1,1.3343690599226927,Hamilton
4324,6,5,5,2,1,1.3343690599226927,Columbia
447,6,5,5,1,1,1.3343690599226927,Hamilton
2111,6,4,4,1,1,1.3343690599226927,Baker
570,6,2,2,1,1,1.3343690599226927,Baker
2145,6,3,3,1,1,1.3343690599226927,Baker
4167,6,5,5,1,1,1.3343690599226927,Suwannee
2724,6,5,5,1,1,1.3343690599226927,Suwannee
747,6,4,4,1,1,1.3343690599226927,Hamilton
1627,6,4,4,1,1,1.3343690599226927,Baker
1905,6,2,2,1,1,1.3343690599226927,Columbia
1993,6,3,3,1,1,1.3343690599226927,Columbia
4706,6,4,4,1,1,1.3343690599226927,Union
4693,6,2,2,1,1,1.3343690599226927,Union
1918,6,3,3,1,1,1.3343690599226927,Hamilton
5845,6,2,2,1,1,1.3343690599226927,Union
5610,6,2,2,1,1,1.3343690599226927,Union
5600,6,6,6,1,1,1.3343690599226927,Union
384,6,6,6,1,1,1.3343690599226927,Hamilton
342,6,2,2,1,1,1.3343690599226927,Hamilton
4931,6,4,4,1,1,1.3343690599226927,Union
5582,6,3,3,1,1,1.3343690599226927,Union
1669,6,4,4,1,1,1.3343690599226927,Hamilton
2996,6,4,4,1,1,1.3343690599226927,Suwannee
2998,6,4,4,1,1,1.3343690599226927,Baker
285,6,3,3,1,1,1.3343690599226927,Hamilton
225,6,2,2,1,1,1.3343690599226927,Hamilton
226,6,4,4,1,1,1.3343690599226927,Hamilton
5693,6,2,2,1,1,1.3343690599226927,Union
1508,6,3,3,1,1,1.3343690599226927,Hamilton
4291,6,2,2,1,1,1.3343690599226927,Columbia
2550,6,4,4,1,1,1.3343690599226927,Columbia
2109,6,2,2,1,1,1.3343690599226927,Columbia
4319,6,5,5,1,1,1.3343690599226927,Union
4593,6,6,6,1,1,1.3343690599226927,Union
5346,6,5,5,1,1,1.3343690599226927,Union
5337,6,6,6,1,1,1.3343690599226927,Union
5338,6,4,4,1,1,1.3343690599226927,Union
5433,6,2,2,1,1,1.3343690599226927,Union
1531,6,5,5,1,1,1.3343690599226927,Baker
3818,6,4,4,1,1,1.3343690599226927,Suwannee
3372,6,4,4,1,1,1.3343690599226927,Suwannee
3391,6,3,3,1,1,1.3343690599226927,Columbia
1606,6,3,3,1,1,1.3343690599226927,Columbia
4730,6,4,4,1,1,1.3343690599226927,Union
3262,6,4,4,1,1,1.3343690599226927,Columbia
3770,6,3,3,1,1,1.3343690599226927,Columbia
4911,6,2,2,1,1,1.3343690599226927,Union
1954,6,4,4,1,1,1.3343690599226927,Columbia
3426,6,4,4,1,1,1.3343690599226927,Columbia
3416,6,6,6,1,1,1.3343690599226927,Columbia
5960,6,5,5,1,1,1.3343690599226927,Union
5961,6,3,3,1,1,1.3343690599226927,Columbia
1925,6,5,5,1,1,1.3343690599226927,Columbia
1586,6,5,5,1,1,1.3343690599226927,Columbia
832,6,4,4,1,1,1.3343690599226927,Columbia
3733,6,5,5,1,1,1.3343690599226927,Suwannee
958,6,5,5,1,1,1.3343690599226927,Baker
4601,6,6,5,2,1,1.3343690599226927,Columbia
4602,6,6,6,1,1,1.3343690599226927,Columbia
574,6,5,4,2,1,1.3343690599226927,Hamilton
5146,6,3,3,1,1,1.3343690599226927,Union
4637,6,4,4,1,1,1.3343690599226927,Union
438,6,5,4,2,1,1.3343690599226927,Hamilton
5779,6,2,2,1,1,1.3343690599226927,Union
3527,6,3,3,1,1,1.3343690599226927,Baker
3614,6,3,3,1,1,1.3343690599226927,Baker
3620,6,3,3,1,1,1.3343690599226927,Columbia
860,6,2,2,1,1,1.3343690599226927,Hamilton
2673,6,6,6,1,1,1.3343690599226927,Columbia
307,6,4,4,1,1,1.3343690599226927,Hamilton
3785,6,5,5,1,1,1.3343690599226927,Baker
3775,6,3,3,1,1,1.3343690599226927,Suwannee
4217,6,4,4,1,1,1.3343690599226927,Columbia
4218,6,4,3,1,2,1.3343690599226927,Baker;Union
673,6,3,3,1,1,1.3343690599226927,Columbia
1987,6,4,4,1,1,1.3343690599226927,Hamilton
2009,6,4,4,1,1,1.3343690599226927,Hamilton
825,6,5,5,1,1,1.3343690599226927,Hamilton
1600,6,6,6,1,1,1.3343690599226927,Hamilton
4698,6,4,4,2,1,1.3343690599226927,Columbia
3004,6,3,3,1,1,1.3343690599226927,Baker
4267,6,2,2,1,1,1.3343690599226927,Columbia
5652,6,6,6,2,1,1.3343690599226927,Columbia
1255,6,4,4,1,1,1.3343690599226927,Hamilton
3229,6,3,3,1,1,1.3343690599226927,Baker
3196,6,2,2,1,1,1.3343690599226927,Baker
3191,6,3,3,1,1,1.3343690599226927,Columbia
4295,6,5,5,1,1,1.3343690599226927,Columbia
4289,6,3,3,1,1,1.3343690599226927,Union
4278,6,4,4,1,1,1.3343690599226927,Suwannee
4220,6,4,4,2,1,1.3343690599226927,Suwannee
4226,6,3,3,1,1,1.3343690599226927,Union
2066,6,3,3,1,1,1.3343690599226927,Hamilton
5963,6,4,3,1,2,1.3343690599226927,Columbia;Union
3213,6,4,4,1,1,1.3343690599226927,Columbia
3183,6,2,2,1,1,1.3343690599226927,Suwannee
615,6,3,3,1,1,1.3343690599226927,Baker
2115,6,3,2,2,1,1.3343690599226927,Baker
4245,6,3,3,1,1,1.3343690599226927,Suwannee
2020,6,3,3,1,1,1.3343690599226927,Baker
2011,6,3,3,1,1,1.3343690599226927,Hamilton
2014,6,3,3,1,1,1.3343690599226927,Columbia
3017,6,4,4,1,1,1.3343690599226927,Columbia
5461,6,3,3,1,1,1.3343690599226927,Union
5625,6,4,4,1,1,1.3343690599226927,Union
2029,6,4,4,1,1,1.3343690599226927,Baker
2017,6,4,4,1,1,1.3343690599226927,Baker
2019,6,4,4,1,1,1.3343690599226927,Columbia
4179,6,2,2,1,1,1.3343690599226927,Suwannee
4171,6,5,5,1,1,1.3343690599226927,Suwannee
5178,6,4,3,1,2,1.3343690599226927,Columbia;Union
153,6,2,2,1,1,1.3343690599226927,Hamilton
140,6,1,1,1,1,1.3343690599226927,Baker
3760,6,2,2,1,1,1.3343690599226927,Columbia
2625,6,3,3,1,1,1.3343690599226927,Columbia
1282,6,4,4,1,1,1.3343690599226927,Baker
1269,6,5,5,1,1,1.3343690599226927,Hamilton
5180,6,3,3,1,1,1.3343690599226927,Union
3244,6,5,5,1,1,1.3343690599226927,Columbia
2624,6,3,3,1,1,1.3343690599226927,Columbia
3951,6,4,4,2,1,1.3343690599226927,Columbia
3966,6,4,4,1,1,1.3343690599226927,Baker
4943,6,3,3,1,1,1.3343690599226927,Union
1679,6,6,6,1,1,1.3343690599226927,Hamilton
1737,6,2,2,1,1,1.3343690599226927,Columbia
3361,6,5,5,1,1,1.3343690599226927,Columbia
3362,6,4,4,1,1,1.3343690599226927,Columbia
5804,6,3,3,1,1,1.3343690599226927,Union
1769,6,3,3,1,1,1.3343690599226927,Columbia
1159,6,4,4,1,1,1.3343690599226927,Hamilton
769,6,4,4,1,1,1.3343690599226927,Hamilton
3356,6,4,4,1,1,1.3343690599226927,Columbia
3357,6,5,5,1,1,1.3343690599226927,Columbia
4043,6,5,5,1,1,1.3343690599226927,Suwannee
3696,6,4,4,1,1,1.3343690599226927,Columbia
3366,6,3,3,1,1,1.3343690599226927,Baker
1816,6,4,4,1,1,1.3343690599226927,Columbia
2863,6,2,2,1,1,1.3343690599226927,Baker
3576,6,3,3,1,1,1.3343690599226927,Columbia
4410,6,3,3,1,1,1.3343690599226927,Union
3486,6,2,2,1,1,1.3343690599226927,Columbia
3489,6,3,3,1,1,1.3343690599226927,Columbia
509,6,4,4,1,1,1.3343690599226927,Hamilton
5080,6,4,4,1,1,1.3343690599226927,Suwannee
3579,6,1,1,1,1,1.3343690599226927,Baker
6059,6,3,3,1,1,1.3343690599226927,Columbia
5073,6,5,5,1,1,1.3343690599226927,Union
3512,6,6,6,1,1,1.3343690599226927,Columbia
4435,6,3,3,1,1,1.3343690599226927,Union
2397,6,5,5,2,1,1.3343690599226927,Baker
1161,6,4,4,1,1,1.3343690599226927,Hamilton
1150,6,3,3,1,1,1.3343690599226927,Baker
5236,6,1,1,1,1,1.3343690599226927,Union
4079,6,1,1,1,1,1.3343690599226927,Union
2,5,2,2,1,1,1.111974216602244,Baker
5250,5,5,5,1,1,1.111974216602244,Union
4081,5,2,2,1,1,1.111974216602244,Suwannee
2835,5,3,3,1,1,1.111974216602244,Baker
2837,5,3,2,2,1,1.111974216602244,Baker
2870,5,3,3,1,1,1.111974216602244,Baker
5232,5,3,3,1,1,1.111974216602244,Union
5806,5,5,5,1,1,1.111974216602244,Union
4429,5,3,3,1,1,1.111974216602244,Union
2410,5,4,4,1,1,1.111974216602244,Columbia
16,5,3,3,1,1,1.111974216602244,Baker
6,5,2,1,2,1,1.111974216602244,Baker
1399,5,4,4,1,1,1.111974216602244,Columbia
2390,5,3,3,1,1,1.111974216602244,Suwannee
2392,5,3,3,2,1,1.111974216602244,Baker
3478,5,3,3,1,1,1.111974216602244,Suwannee
1190,5,3,3,1,1,1.111974216602244,Hamilton
1173,5,3,3,1,1,1.111974216602244,Hamilton
1107,5,2,2,1,1,1.111974216602244,Baker
1038,5,4,4,1,1,1.111974216602244,Hamilton
1041,5,1,1,1,1,1.111974216602244,Columbia
3691,5,2,2,1,1,1.111974216602244,Columbia
5530,5,5,5,1,1,1.111974216602244,Union
3135,5,4,4,1,1,1.111974216602244,Columbia
2332,5,4,4,1,1,1.111974216602244,Suwannee
518,5,2,2,1,1,1.111974216602244,Hamilton
507,5,3,2,2,1,1.111974216602244,Hamilton
2905,5,3,3,1,1,1.111974216602244,Baker
2907,5,1,1,1,1,1.111974216602244,Baker
165,5,1,1,1,1,1.111974216602244,Hamilton
151,5,3,3,1,1,1.111974216602244,Columbia
5223,5,2,1,2,1,1.111974216602244,Union
2283,5,4,4,1,1,1.111974216602244,Hamilton
5711,5,5,5,1,1,1.111974216602244,Union
2372,5,2,2,1,1,1.111974216602244,Columbia
969,5,4,4,1,1,1.111974216602244,Hamilton
930,5,4,4,1,1,1.111974216602244,Columbia
3492,5,2,2,1,1,1.111974216602244,Columbia
1397,5,4,4,1,1,1.111974216602244,Hamilton
2289,5,4,4,1,1,1.111974216602244,Hamilton
2268,5,2,2,1,1,1.111974216602244,Hamilton
2264,5,4,4,1,1,1.111974216602244,Suwannee
2440,5,3,3,1,1,1.111974216602244,Columbia
3117,5,4,4,1,1,1.111974216602244,Columbia
526,5,3,3,1,1,1.111974216602244,Baker
5723,5,3,3,1,1,1.111974216602244,Union
