fvs_run_id,PLT_CN,prescription,cycles,first_year,last_year,total_removed_merch_cuft_per_ac,harvest_cycles,ending_ba,ending_merch_cuft_per_ac
43266302020004::hardwood_clearcut_regen,43266302020004,hardwood_clearcut_regen,10,2027,2072,1349.930908203125,1,153.71800231933594,2328.106689453125
43266302020004::no_management,43266302020004,no_management,10,2027,2072,0.0,0,179.04354858398438,3444.71337890625
43266306020004::family_light_thin,43266306020004,family_light_thin,10,2027,2072,95.34532928466797,1,188.30856323242188,5336.421875
43266306020004::family_uneven_aged_selection,43266306020004,family_uneven_aged_selection,10,2027,2072,2027.8057861328125,3,170.33270263671875,4432.4072265625
43266306020004::no_management,43266306020004,no_management,10,2027,2072,0.0,0,189.98670959472656,5344.279296875
43266306020004::pine_plantation_long_rotation,43266306020004,pine_plantation_long_rotation,10,2027,2072,4224.2158203125,1,175.904052734375,4732.00439453125
43266306020004::pine_plantation_short_rotation,43266306020004,pine_plantation_short_rotation,10,2027,2072,4224.2158203125,1,175.904052734375,4732.00439453125
433062557489998::family_light_thin,433062557489998,family_light_thin,10,2027,2072,125.69732666015625,1,200.00999450683594,5391.34619140625
433062557489998::family_uneven_aged_selection,433062557489998,family_uneven_aged_selection,10,2027,2072,1736.8272094726562,3,184.17550659179688,4313.009765625
433062557489998::hardwood_clearcut_regen,433062557489998,hardwood_clearcut_regen,10,2027,2072,4310.9736328125,1,50.69285583496094,158.77392578125
433062557489998::no_management,433062557489998,no_management,10,2027,2072,0.0,0,201.3314971923828,5386.26904296875
433062557489998::public_selection_light,433062557489998,public_selection_light,10,2027,2072,2573.1319580078125,4,181.95489501953125,3820.777099609375
433062557489998::public_thin_restore,433062557489998,public_thin_restore,10,2027,2072,581.7563018798828,3,198.1747589111328,5049.3359375
43393151010478::family_light_thin,43393151010478,family_light_thin,10,2027,2072,112.22203826904297,1,158.93896484375,3704.096435546875
43393151010478::family_uneven_aged_selection,43393151010478,family_uneven_aged_selection,10,2027,2072,1421.1192321777344,3,144.79335021972656,3148.043212890625
43393151010478::hardwood_clearcut_regen,43393151010478,hardwood_clearcut_regen,10,2027,2072,2231.93359375,1,117.98261260986328,2188.66943359375
43393151010478::no_management,43393151010478,no_management,10,2027,2072,0.0,0,159.26792907714844,3681.3154296875
43393151010478::public_selection_light,43393151010478,public_selection_light,10,2027,2072,2093.5439453125,4,132.030517578125,2624.4208984375
43393151010478::public_thin_restore,43393151010478,public_thin_restore,10,2027,2072,412.0212936401367,3,164.2250518798828,3824.98193359375
43441517010478::family_light_thin,43441517010478,family_light_thin,10,2027,2072,115.61968231201172,1,178.8134307861328,5911.119140625
43441517010478::family_uneven_aged_selection,43441517010478,family_uneven_aged_selection,10,2027,2072,2078.5949096679688,3,163.541259765625,4974.92919921875
43441517010478::no_management,43441517010478,no_management,10,2027,2072,0.0,0,178.5955047607422,5900.3798828125
43441517010478::pine_plantation_long_rotation,43441517010478,pine_plantation_long_rotation,10,2027,2072,2913.407470703125,1,178.24899291992188,4964.4072265625
43441517010478::pine_plantation_short_rotation,43441517010478,pine_plantation_short_rotation,10,2027,2072,2913.407470703125,1,178.24899291992188,4964.4072265625
43441517010478::public_selection_light,43441517010478,public_selection_light,10,2027,2072,3033.7617797851562,4,158.06634521484375,4376.74267578125
43441517010478::public_thin_restore,43441517010478,public_thin_restore,10,2027,2072,573.4873046875,3,178.3949432373047,5884.3466796875
43854353020004::family_light_thin,43854353020004,family_light_thin,10,2027,2072,27.17873191833496,1,187.6447296142578,3795.251220703125
43854353020004::family_uneven_aged_selection,43854353020004,family_uneven_aged_selection,10,2027,2072,1013.4434204101562,3,159.4036865234375,2956.807861328125
43854353020004::hardwood_clearcut_regen,43854353020004,hardwood_clearcut_regen,10,2027,2072,3482.455810546875,1,0.4982300400733948,0.0
43854353020004::no_management,43854353020004,no_management,10,2027,2072,0.0,0,187.4351043701172,3839.83154296875
43854450020004::family_light_thin,43854450020004,family_light_thin,10,2027,2072,178.92173767089844,1,170.6786346435547,4384.693359375
43854450020004::family_uneven_aged_selection,43854450020004,family_uneven_aged_selection,10,2027,2072,1813.7005004882812,3,150.55078125,3826.5361328125
43854450020004::no_management,43854450020004,no_management,10,2027,2072,0.0,0,170.4053497314453,4376.59814453125
43854450020004::pine_plantation_long_rotation,43854450020004,pine_plantation_long_rotation,10,2027,2072,3700.0556640625,2,188.88803100585938,4077.414306640625
43854450020004::pine_plantation_short_rotation,43854450020004,pine_plantation_short_rotation,10,2027,2072,2472.66845703125,1,166.89341735839844,3402.30322265625
43854450020004::public_selection_light,43854450020004,public_selection_light,10,2027,2072,2689.634033203125,4,126.04116821289062,3172.098388671875
43854450020004::public_thin_restore,43854450020004,public_thin_restore,10,2027,2072,785.193546295166,3,173.02464294433594,4563.31787109375
43854857020004::family_light_thin,43854857020004,family_light_thin,10,2027,2072,257.9346618652344,1,180.07139587402344,7149.5146484375
43854857020004::family_uneven_aged_selection,43854857020004,family_uneven_aged_selection,10,2027,2072,2703.2177734375,3,159.92364501953125,6236.53076171875
43854857020004::no_management,43854857020004,no_management,10,2027,2072,0.0,0,180.6743621826172,7072.51513671875
43854857020004::pine_plantation_long_rotation,43854857020004,pine_plantation_long_rotation,10,2027,2072,5273.360595703125,2,222.5276336669922,8021.271484375
43854884020004::family_light_thin,43854884020004,family_light_thin,10,2027,2072,79.9458999633789,1,276.1432800292969,6792.93212890625
43854884020004::family_uneven_aged_selection,43854884020004,family_uneven_aged_selection,10,2027,2072,2047.0809020996094,3,254.01622009277344,5927.66552734375
43854884020004::hardwood_clearcut_regen,43854884020004,hardwood_clearcut_regen,10,2027,2072,1219.1944580078125,1,274.0716247558594,6460.9716796875
43854884020004::no_management,43854884020004,no_management,10,2027,2072,0.0,0,276.0562438964844,6787.41796875
43854936020004::family_light_thin,43854936020004,family_light_thin,10,2027,2072,28.187103271484375,1,204.27195739746094,3724.13427734375
43854936020004::family_uneven_aged_selection,43854936020004,family_uneven_aged_selection,10,2027,2072,1131.30517578125,3,158.86717224121094,2659.166259765625
43854936020004::hardwood_clearcut_regen,43854936020004,hardwood_clearcut_regen,10,2027,2072,1829.1424560546875,1,138.08236694335938,2451.24658203125
43854936020004::no_management,43854936020004,no_management,10,2027,2072,0.0,0,200.9984130859375,3582.364990234375
43854936020004::public_selection_light,43854936020004,public_selection_light,10,2027,2072,1596.5592956542969,4,134.44778442382812,2095.366943359375
43854936020004::public_thin_restore,43854936020004,public_thin_restore,10,2027,2072,198.3255271911621,3,178.60523986816406,3646.756103515625
43855081020004::family_light_thin,43855081020004,family_light_thin,10,2027,2072,474.3041687011719,1,178.4856719970703,4666.419921875
43855081020004::family_uneven_aged_selection,43855081020004,family_uneven_aged_selection,10,2027,2072,1580.9791259765625,3,160.55923461914062,4163.9423828125
43855081020004::no_management,43855081020004,no_management,10,2027,2072,0.0,0,178.48573303222656,4667.09912109375
43855081020004::pine_plantation_long_rotation,43855081020004,pine_plantation_long_rotation,10,2027,2072,3228.193145751953,2,137.46266174316406,2059.54248046875
43855081020004::pine_plantation_short_rotation,43855081020004,pine_plantation_short_rotation,10,2027,2072,2196.8616638183594,2,191.3264923095703,4524.8388671875
43855081020004::public_selection_light,43855081020004,public_selection_light,10,2027,2072,2088.5971069335938,4,127.37263488769531,3319.426513671875
43855081020004::public_thin_restore,43855081020004,public_thin_restore,10,2027,2072,1267.1595153808594,3,149.0504608154297,3926.8681640625
43855099020004::family_light_thin,43855099020004,family_light_thin,10,2027,2072,88.7090072631836,1,172.1400604248047,2585.34326171875
43855099020004::family_uneven_aged_selection,43855099020004,family_uneven_aged_selection,10,2027,2072,819.4215240478516,3,150.2069854736328,1962.74462890625
43855099020004::hardwood_clearcut_regen,43855099020004,hardwood_clearcut_regen,10,2027,2072,1315.470947265625,1,139.66419982910156,1152.3876953125
43855099020004::no_management,43855099020004,no_management,10,2027,2072,0.0,0,174.3142852783203,2678.136474609375
43855099020004::public_selection_light,43855099020004,public_selection_light,10,2027,2072,1201.911376953125,4,154.975830078125,1853.8115234375
43855099020004::public_thin_restore,43855099020004,public_thin_restore,10,2027,2072,306.73702239990234,3,171.9922637939453,2688.553466796875
43855124020004::family_light_thin,43855124020004,family_light_thin,10,2027,2072,140.002685546875,1,164.12754821777344,4131.5146484375
43855124020004::family_uneven_aged_selection,43855124020004,family_uneven_aged_selection,10,2027,2072,1645.6808166503906,3,152.00173950195312,3651.54833984375
43855124020004::no_management,43855124020004,no_management,10,2027,2072,0.0,0,164.35919189453125,4235.13720703125
43855124020004::pine_plantation_long_rotation,43855124020004,pine_plantation_long_rotation,10,2027,2072,3148.113525390625,1,154.24952697753906,3983.72021484375
43855124020004::pine_plantation_short_rotation,43855124020004,pine_plantation_short_rotation,10,2027,2072,3148.113525390625,1,154.24952697753906,3983.72021484375
43855124020004::public_selection_light,43855124020004,public_selection_light,10,2027,2072,2724.83837890625,4,161.67835998535156,3567.582763671875
43855124020004::public_thin_restore,43855124020004,public_thin_restore,10,2027,2072,567.2076721191406,3,166.74781799316406,4371.544921875
43855199020004::family_light_thin,43855199020004,family_light_thin,10,2027,2072,0.0,0,143.95468139648438,3313.282958984375
43855199020004::family_uneven_aged_selection,43855199020004,family_uneven_aged_selection,10,2027,2072,763.693603515625,3,122.14480590820312,2827.302001953125
43855199020004::no_management,43855199020004,no_management,10,2027,2072,0.0,0,166.2806854248047,3692.61328125
43855199020004::pine_plantation_long_rotation,43855199020004,pine_plantation_long_rotation,10,2027,2072,419.6033020019531,1,150.60459899902344,3462.3193359375
43855199020004::pine_plantation_short_rotation,43855199020004,pine_plantation_short_rotation,10,2027,2072,419.6033020019531,1,150.60459899902344,3462.3193359375
43855291020004::family_light_thin,43855291020004,family_light_thin,10,2027,2072,197.24530029296875,1,249.28607177734375,4571.2646484375
43855291020004::family_uneven_aged_selection,43855291020004,family_uneven_aged_selection,10,2027,2072,1551.7823486328125,3,205.0062713623047,3318.376708984375
43855291020004::hardwood_clearcut_regen,43855291020004,hardwood_clearcut_regen,10,2027,2072,2798.122802734375,1,109.58030700683594,1519.4205322265625
43855291020004::no_management,43855291020004,no_management,10,2027,2072,0.0,0,244.4393768310547,4386.86669921875
43855291020004::public_selection_light,43855291020004,public_selection_light,10,2027,2072,2221.1610107421875,4,163.5191650390625,2444.920166015625
43855291020004::public_thin_restore,43855291020004,public_thin_restore,10,2027,2072,771.6526336669922,3,219.2847137451172,4195.494140625
43855313020004::family_light_thin,43855313020004,family_light_thin,10,2027,2072,203.7760467529297,1,149.94775390625,3577.080322265625
43855313020004::family_uneven_aged_selection,43855313020004,family_uneven_aged_selection,10,2027,2072,990.3837432861328,3,126.29724884033203,2968.3095703125
43855313020004::no_management,43855313020004,no_management,10,2027,2072,0.0,0,174.23123168945312,4069.488037109375
43855313020004::pine_plantation_long_rotation,43855313020004,pine_plantation_long_rotation,10,2027,2072,1503.0105438232422,2,166.322021484375,3379.73974609375
43855313020004::pine_plantation_short_rotation,43855313020004,pine_plantation_short_rotation,10,2027,2072,934.6917877197266,2,212.58287048339844,5437.3291015625
43855313020004::public_selection_light,43855313020004,public_selection_light,10,2027,2072,1250.1839294433594,4,98.3324203491211,2307.830322265625
43855313020004::public_thin_restore,43855313020004,public_thin_restore,10,2027,2072,541.5924835205078,3,115.39303588867188,2861.571533203125
43855325020004::family_light_thin,43855325020004,family_light_thin,10,2027,2072,80.67494201660156,1,181.58554077148438,4763.29345703125
43855325020004::family_uneven_aged_selection,43855325020004,family_uneven_aged_selection,10,2027,2072,1450.6121520996094,3,168.44444274902344,4092.04931640625
43855325020004::no_management,43855325020004,no_management,10,2027,2072,0.0,0,181.9332275390625,4820.59912109375
43855325020004::pine_plantation_long_rotation,43855325020004,pine_plantation_long_rotation,10,2027,2072,1483.3741455078125,1,175.86529541015625,4294.9423828125
43855325020004::pine_plantation_short_rotation,43855325020004,pine_plantation_short_rotation,10,2027,2072,1483.3741455078125,1,175.86529541015625,4294.9423828125
43855332020004::family_light_thin,43855332020004,family_light_thin,10,2027,2072,24.026702880859375,1,184.6649169921875,5167.5888671875
43855332020004::family_uneven_aged_selection,43855332020004,family_uneven_aged_selection,10,2027,2072,2038.1475830078125,3,167.68215942382812,4380.599609375
43855332020004::no_management,43855332020004,no_management,10,2027,2072,0.0,0,185.4049530029297,5084.17919921875
43855332020004::pine_plantation_long_rotation,43855332020004,pine_plantation_long_rotation,10,2027,2072,3732.5712890625,1,180.40570068359375,4277.75439453125
43855332020004::pine_plantation_short_rotation,43855332020004,pine_plantation_short_rotation,10,2027,2072,3732.5712890625,1,180.40570068359375,4277.75439453125
43855332020004::public_selection_light,43855332020004,public_selection_light,10,2027,2072,3353.9932250976562,4,164.78558349609375,4079.747802734375
43855332020004::public_thin_restore,43855332020004,public_thin_restore,10,2027,2072,246.00999069213867,3,183.9231719970703,5253.4951171875
443866042489998::hardwood_clearcut_regen,443866042489998,hardwood_clearcut_regen,10,2027,2072,1364.3824462890625,1,122.86730194091797,2244.864990234375
443866042489998::no_management,443866042489998,no_management,10,2027,2072,0.0,0,188.8041534423828,2671.1376953125
443867435489998::family_light_thin,443867435489998,family_light_thin,10,2027,2072,34.03148651123047,1,186.99151611328125,5506.919921875
443867435489998::family_uneven_aged_selection,443867435489998,family_uneven_aged_selection,10,2027,2072,1694.641357421875,3,171.99932861328125,4731.86865234375
443867435489998::hardwood_clearcut_regen,443867435489998,hardwood_clearcut_regen,10,2027,2072,1773.684814453125,1,203.50863647460938,6213.47509765625
443867435489998::no_management,443867435489998,no_management,10,2027,2072,0.0,0,186.71929931640625,5507.93505859375
443867435489998::public_selection_light,443867435489998,public_selection_light,10,2027,2072,2328.9393310546875,4,155.69691467285156,4097.6162109375
443867435489998::public_thin_restore,443867435489998,public_thin_restore,10,2027,2072,383.82718658447266,3,188.24920654296875,5562.06494140625
443867517489998::family_light_thin,443867517489998,family_light_thin,10,2027,2072,61.89545440673828,1,196.88624572753906,5351.23779296875
443867517489998::family_uneven_aged_selection,443867517489998,family_uneven_aged_selection,10,2027,2072,1947.833984375,3,183.383544921875,4845.39453125
443867517489998::hardwood_clearcut_regen,443867517489998,hardwood_clearcut_regen,10,2027,2072,4267.8740234375,1,128.18971252441406,1600.76806640625
443867517489998::no_management,443867517489998,no_management,10,2027,2072,0.0,0,196.81114196777344,5346.11865234375
448938249489998::family_light_thin,448938249489998,family_light_thin,10,2027,2072,89.59305572509766,1,172.13734436035156,3316.37158203125
448938249489998::family_uneven_aged_selection,448938249489998,family_uneven_aged_selection,10,2027,2072,1143.4555053710938,3,162.472412109375,3059.525634765625
448938249489998::hardwood_clearcut_regen,448938249489998,hardwood_clearcut_regen,10,2027,2072,2244.007080078125,1,139.63641357421875,1698.345458984375
448938249489998::no_management,448938249489998,no_management,10,2027,2072,0.0,0,172.20729064941406,3360.885986328125
448939593489998::family_light_thin,448939593489998,family_light_thin,10,2027,2072,27.662796020507812,1,207.5563507080078,4602.88427734375
448939593489998::family_uneven_aged_selection,448939593489998,family_uneven_aged_selection,10,2027,2072,1398.0098571777344,3,136.68560791015625,2958.923583984375
448939593489998::hardwood_clearcut_regen,448939593489998,hardwood_clearcut_regen,10,2027,2072,2203.24365234375,1,92.34513854980469,1161.5301513671875
448939593489998::no_management,448939593489998,no_management,10,2027,2072,0.0,0,209.95924377441406,4614.46435546875
448939593489998::public_selection_light,448939593489998,public_selection_light,10,2027,2072,1939.6560974121094,4,99.2381820678711,2071.94970703125
448939593489998::public_thin_restore,448939593489998,public_thin_restore,10,2027,2072,146.03387689590454,3,183.1902313232422,4209.591796875
448939594489998::family_light_thin,448939594489998,family_light_thin,10,2027,2072,21.51584815979004,1,130.68875122070312,2596.06005859375
448939594489998::family_uneven_aged_selection,448939594489998,family_uneven_aged_selection,10,2027,2072,753.2845458984375,3,89.78812408447266,1690.2567138671875
448939594489998::no_management,448939594489998,no_management,10,2027,2072,0.0,0,137.7592010498047,2637.695068359375
448939594489998::public_selection_light,448939594489998,public_selection_light,10,2027,2072,1012.7904968261719,4,63.667694091796875,1175.7025146484375
448939594489998::public_thin_restore,448939594489998,public_thin_restore,10,2027,2072,150.45608615875244,3,110.40581512451172,2296.16650390625
448939595489998::family_light_thin,448939595489998,family_light_thin,10,2027,2072,51.12077331542969,1,206.57144165039062,6731.240234375
448939595489998::family_uneven_aged_selection,448939595489998,family_uneven_aged_selection,10,2027,2072,2375.09814453125,3,179.7152099609375,5459.654296875
448939595489998::no_management,448939595489998,no_management,10,2027,2072,0.0,0,206.20132446289062,6688.5234375
448939595489998::pine_plantation_long_rotation,448939595489998,pine_plantation_long_rotation,10,2027,2072,3605.9931640625,1,207.2117919921875,5940.99951171875
448939642489998::family_light_thin,448939642489998,family_light_thin,10,2027,2072,93.21680450439453,1,184.51368713378906,5804.9111328125
448939642489998::family_uneven_aged_selection,448939642489998,family_uneven_aged_selection,10,2027,2072,1838.3569946289062,3,135.9256591796875,4157.65771484375
448939642489998::no_management,448939642489998,no_management,10,2027,2072,0.0,0,192.5123748779297,6032.4169921875
448939642489998::pine_plantation_long_rotation,448939642489998,pine_plantation_long_rotation,10,2027,2072,2507.62158203125,1,152.89529418945312,3394.927490234375
448939642489998::pine_plantation_short_rotation,448939642489998,pine_plantation_short_rotation,10,2027,2072,2507.62158203125,1,152.89529418945312,3394.927490234375
448939642489998::public_selection_light,448939642489998,public_selection_light,10,2027,2072,2587.8818359375,4,108.63964080810547,3275.037353515625
448939642489998::public_thin_restore,448939642489998,public_thin_restore,10,2027,2072,599.8279113769531,3,158.1042022705078,5100.1474609375
448939649489998::family_light_thin,448939649489998,family_light_thin,10,2027,2072,53.10420608520508,1,290.5587463378906,7488.462890625
448939649489998::family_uneven_aged_selection,448939649489998,family_uneven_aged_selection,10,2027,2072,2498.611572265625,3,236.17825317382812,5677.16845703125
448939649489998::no_management,448939649489998,no_management,10,2027,2072,0.0,0,290.47369384765625,7578.0029296875
448939649489998::public_selection_light,448939649489998,public_selection_light,10,2027,2072,3430.6514282226562,4,184.2296142578125,4096.18212890625
448939649489998::public_thin_restore,448939649489998,public_thin_restore,10,2027,2072,309.97618865966797,3,290.4817810058594,7416.19873046875
448939667489998::family_light_thin,448939667489998,family_light_thin,10,2027,2072,0.0,0,122.5442886352539,3822.495361328125
448939667489998::family_uneven_aged_selection,448939667489998,family_uneven_aged_selection,10,2027,2072,1029.1865844726562,3,93.19159698486328,2815.522216796875
448939667489998::no_management,448939667489998,no_management,10,2027,2072,0.0,0,135.9109344482422,4021.953857421875
448939667489998::pine_plantation_long_rotation,448939667489998,pine_plantation_long_rotation,10,2027,2072,1079.133544921875,1,166.57278442382812,4916.12890625
448939667489998::pine_plantation_short_rotation,448939667489998,pine_plantation_short_rotation,10,2027,2072,1079.133544921875,1,166.57278442382812,4916.12890625
448939667489998::public_selection_light,448939667489998,public_selection_light,10,2027,2072,1349.35693359375,4,68.93025970458984,2176.325439453125
448939667489998::public_thin_restore,448939667489998,public_thin_restore,10,2027,2072,75.30395221710205,2,106.86962127685547,3548.540283203125
448939744489998::family_light_thin,448939744489998,family_light_thin,10,2027,2072,84.92652893066406,1,170.9332733154297,3988.8056640625
448939744489998::family_uneven_aged_selection,448939744489998,family_uneven_aged_selection,10,2027,2072,1253.0314636230469,3,160.93687438964844,3502.786865234375
448939744489998::hardwood_clearcut_regen,448939744489998,hardwood_clearcut_regen,10,2027,2072,1920.0721435546875,1,129.270751953125,2146.8544921875
448939744489998::no_management,448939744489998,no_management,10,2027,2072,0.0,0,173.76832580566406,4015.75439453125
448939744489998::public_selection_light,448939744489998,public_selection_light,10,2027,2072,1879.2752990722656,4,169.01841735839844,3441.22265625
448939744489998::public_thin_restore,448939744489998,public_thin_restore,10,2027,2072,461.83643341064453,3,169.67152404785156,3999.291259765625
448939747489998::family_light_thin,448939747489998,family_light_thin,10,2027,2072,6.450619220733643,1,158.8612518310547,1913.5115966796875
448939747489998::family_uneven_aged_selection,448939747489998,family_uneven_aged_selection,10,2027,2072,364.14577865600586,3,141.17489624023438,1780.67919921875
448939747489998::hardwood_clearcut_regen,448939747489998,hardwood_clearcut_regen,10,2027,2072,617.5703735351562,1,70.63911437988281,0.0
448939747489998::no_management,448939747489998,no_management,10,2027,2072,0.0,0,160.0633544921875,2257.535888671875
448939747489998::public_selection_light,448939747489998,public_selection_light,10,2027,2072,398.44676971435547,4,144.56687927246094,1714.571044921875
448939747489998::public_thin_restore,448939747489998,public_thin_restore,10,2027,2072,39.953269958496094,3,153.64308166503906,1842.4605712890625
448939748489998::family_light_thin,448939748489998,family_light_thin,10,2027,2072,37.19633483886719,1,163.25218200683594,2900.025390625
448939748489998::family_uneven_aged_selection,448939748489998,family_uneven_aged_selection,10,2027,2072,466.8266143798828,3,144.36936950683594,2466.32861328125
448939748489998::hardwood_clearcut_regen,448939748489998,hardwood_clearcut_regen,10,2027,2072,285.4279479980469,1,100.54679870605469,0.0
448939748489998::no_management,448939748489998,no_management,10,2027,2072,0.0,0,154.2535400390625,2443.826416015625
448939748489998::public_selection_light,448939748489998,public_selection_light,10,2027,2072,488.7929096221924,4,127.25985717773438,2193.54736328125
448939748489998::public_thin_restore,448939748489998,public_thin_restore,10,2027,2072,326.7256832122803,3,128.6404571533203,2046.971923828125
448939789489998::family_light_thin,448939789489998,family_light_thin,10,2027,2072,68.998779296875,1,194.60545349121094,5909.9560546875
448939789489998::family_uneven_aged_selection,448939789489998,family_uneven_aged_selection,10,2027,2072,2470.7587280273438,3,173.01197814941406,5140.87646484375
448939789489998::hardwood_clearcut_regen,448939789489998,hardwood_clearcut_regen,10,2027,2072,4997.1337890625,1,204.74868774414062,5023.7568359375
448939789489998::no_management,448939789489998,no_management,10,2027,2072,0.0,0,192.42369079589844,5864.0390625
448939790489998::family_light_thin,448939790489998,family_light_thin,10,2027,2072,143.9765625,1,119.4125747680664,3017.905517578125
448939790489998::family_uneven_aged_selection,448939790489998,family_uneven_aged_selection,10,2027,2072,833.9359130859375,3,93.73575592041016,2329.240478515625
448939790489998::no_management,448939790489998,no_management,10,2027,2072,0.0,0,129.807861328125,3210.505859375
448939790489998::pine_plantation_long_rotation,448939790489998,pine_plantation_long_rotation,10,2027,2072,609.3579711914062,1,147.03843688964844,3396.305419921875
448939790489998::pine_plantation_short_rotation,448939790489998,pine_plantation_short_rotation,10,2027,2072,609.3579711914062,1,147.03843688964844,3396.305419921875
448939790489998::public_selection_light,448939790489998,public_selection_light,10,2027,2072,1043.8646087646484,4,67.66297912597656,1676.3582763671875
448939790489998::public_thin_restore,448939790489998,public_thin_restore,10,2027,2072,381.29097747802734,3,91.96827697753906,2352.2646484375
448939819489998::no_management,448939819489998,no_management,10,2027,2072,0.0,0,178.5581512451172,6969.53271484375
448939819489998::pine_plantation_long_rotation,448939819489998,pine_plantation_long_rotation,10,2027,2072,6566.189697265625,2,95.47139739990234,366.2830505371094
448939819489998::pine_plantation_short_rotation,448939819489998,pine_plantation_short_rotation,10,2027,2072,4927.964782714844,2,180.1564178466797,4916.6552734375
448939819489998::public_selection_light,448939819489998,public_selection_light,10,2027,2072,3163.7112884521484,4,159.4485626220703,6140.9609375
448939819489998::public_thin_restore,448939819489998,public_thin_restore,10,2027,2072,1404.7243614196777,3,178.6374053955078,6928.4931640625
448939827489998::family_light_thin,448939827489998,family_light_thin,10,2027,2072,170.84967041015625,1,294.1540222167969,8874.826171875
448939827489998::family_uneven_aged_selection,448939827489998,family_uneven_aged_selection,10,2027,2072,2895.9220581054688,3,201.37135314941406,5972.49609375
448939827489998::hardwood_clearcut_regen,448939827489998,hardwood_clearcut_regen,10,2027,2072,5445.453125,1,99.48538208007812,1846.5994873046875
448939827489998::no_management,448939827489998,no_management,10,2027,2072,0.0,0,296.0849609375,8976.5068359375
448939827489998::public_selection_light,448939827489998,public_selection_light,10,2027,2072,4162.874816894531,4,144.88307189941406,4147.83740234375
448939827489998::public_thin_restore,448939827489998,public_thin_restore,10,2027,2072,978.2474517822266,3,267.4036560058594,8058.33203125
448939911489998::family_light_thin,448939911489998,family_light_thin,10,2027,2072,22.90888023376465,1,119.84016418457031,1616.078369140625
448939911489998::family_uneven_aged_selection,448939911489998,family_uneven_aged_selection,10,2027,2072,332.49087142944336,3,109.55104064941406,1452.10791015625
448939911489998::no_management,448939911489998,no_management,10,2027,2072,0.0,0,143.12164306640625,1736.9432373046875
448939911489998::pine_plantation_long_rotation,448939911489998,pine_plantation_long_rotation,10,2027,2072,452.0484848022461,2,76.79056549072266,11.33737850189209
448939911489998::pine_plantation_short_rotation,448939911489998,pine_plantation_short_rotation,10,2027,2072,237.488130569458,2,141.3099365234375,1750.8314208984375
448939974489998::family_light_thin,448939974489998,family_light_thin,10,2027,2072,46.50196838378906,1,217.5296173095703,6652.25439453125
448939974489998::family_uneven_aged_selection,448939974489998,family_uneven_aged_selection,10,2027,2072,1883.7874450683594,3,200.289306640625,6168.994140625
448939974489998::no_management,448939974489998,no_management,10,2027,2072,0.0,0,217.9764404296875,6640.16455078125
448939974489998::pine_plantation_long_rotation,448939974489998,pine_plantation_long_rotation,10,2027,2072,4447.44592666626,2,133.7169647216797,1717.021484375
448939974489998::public_selection_light,448939974489998,public_selection_light,10,2027,2072,2469.379379272461,4,176.51219177246094,5516.4443359375
448939974489998::public_thin_restore,448939974489998,public_thin_restore,10,2027,2072,977.5135765075684,3,204.1393280029297,6416.76904296875
448939977489998::family_light_thin,448939977489998,family_light_thin,10,2027,2072,350.6992492675781,1,291.4539489746094,6681.77978515625
448939977489998::family_uneven_aged_selection,448939977489998,family_uneven_aged_selection,10,2027,2072,2076.5330200195312,3,224.64036560058594,5105.09130859375
448939977489998::hardwood_clearcut_regen,448939977489998,hardwood_clearcut_regen,10,2027,2072,2234.72216796875,1,213.2447509765625,3909.027099609375
448939977489998::no_management,448939977489998,no_management,10,2027,2072,0.0,0,309.6513366699219,7263.1845703125
448939977489998::public_selection_light,448939977489998,public_selection_light,10,2027,2072,2784.9534912109375,4,186.6016845703125,3929.08642578125
448939977489998::public_thin_restore,448939977489998,public_thin_restore,10,2027,2072,909.8347930908203,3,243.7021026611328,5494.9697265625
448940000489998::hardwood_clearcut_regen,448940000489998,hardwood_clearcut_regen,10,2027,2072,4565.70947265625,1,182.04725646972656,3378.697509765625
448940000489998::no_management,448940000489998,no_management,10,2027,2072,0.0,0,229.39407348632812,6115.5205078125
448940007489998::family_light_thin,448940007489998,family_light_thin,10,2027,2072,76.51367950439453,1,168.90823364257812,2508.011962890625
448940007489998::family_uneven_aged_selection,448940007489998,family_uneven_aged_selection,10,2027,2072,707.7754974365234,3,152.39413452148438,2139.472900390625
448940007489998::hardwood_clearcut_regen,448940007489998,hardwood_clearcut_regen,10,2027,2072,1766.269287109375,1,49.12844467163086,0.0
448940007489998::no_management,448940007489998,no_management,10,2027,2072,0.0,0,171.5686492919922,2743.60205078125
448940007489998::public_selection_light,448940007489998,public_selection_light,10,2027,2072,973.056640625,4,158.23255920410156,2071.41943359375
448940007489998::public_thin_restore,448940007489998,public_thin_restore,10,2027,2072,411.06758880615234,3,162.58505249023438,2340.03173828125
448940009489998::no_management,448940009489998,no_management,10,2027,2072,0.0,0,178.4857177734375,5833.4169921875
448940009489998::pine_plantation_long_rotation,448940009489998,pine_plantation_long_rotation,10,2027,2072,3114.6149291992188,2,222.52761840820312,7571.3349609375
448940009489998::pine_plantation_short_rotation,448940009489998,pine_plantation_short_rotation,10,2027,2072,2320.01416015625,1,178.48568725585938,5569.63623046875
448940015489998::family_light_thin,448940015489998,family_light_thin,10,2027,2072,97.77583312988281,1,162.26239013671875,1837.0010986328125
448940015489998::family_uneven_aged_selection,448940015489998,family_uneven_aged_selection,10,2027,2072,652.3175964355469,3,145.8505401611328,1450.3587646484375
