"FORTYPCD","ForTypName","N_PLOTS","N_PIXELS","TM_ACRES","TM_BAA_mean","TM_TPA_mean","TM_CARB_mean","TM_BAA_sd","TM_TPA_sd","TM_CARB_sd","TM_BAA_CV","TM_TPA_CV","TM_CARB_CV","ESS","FIA_BAA","FIA_BAA_SE","FIA_TPA","FIA_TPA_SE","FIA_CARB","FIA_CARB_SE","FIA_ACRES","FIA_ACRES_SE","BAA_bias_abs","TPA_bias_abs","CARB_bias_abs","BAA_bias_pct","TPA_bias_pct","CARB_bias_pct","BAA_z","TPA_z","CARB_z","AREA_SCALE","AREA_PCT_DIFF","BAA_contrib_before","TPA_contrib_before","CARB_contrib_before","BAA_contrib_after","TPA_contrib_after","CARB_contrib_after","BAA_scaling_effect","TPA_scaling_effect","CARB_scaling_effect"
705,"Sycamore / pecan / American elm",8,50306,11187.7950500047,111.062276497833,1118.09965352045,24.118784041665,28.1695906858464,282.250472758157,9.06723441332421,0.25363779290438,0.252437671248231,0.375940777016811,1.87728082256212,124.16673250774,28.7771245913137,288.345622,50.1065868415087,42.2565775969513,25.6473667684302,11580.6817178942,64.7749930400034,-13.1044560099063,829.754031520455,-18.1377935552863,-10.5539187069205,287.763700300071,-42.923006515783,-0.4651986660385,2.93977906719546,-2.00036667505067,1.03511743521699,-3.39260397151226,-146609.968080634,9283118.04656602,-202921.91695584,-151758.534136871,9609117.34317795,-210048.014228644,-5148.56605623628,325999.296611927,-7126.0972728036
406,"Loblolly pine / hardwood",107,1312126,291810.057801903,86.8870367110323,590.819080720906,18.6859920693592,35.6288357457025,516.398918439085,9.2612756744299,0.410059280352676,0.87403899990668,0.495626651239797,23.4648488146008,97.0188841379115,6.65526699801389,467.377063803844,10.5481013368769,26.9121196450445,8.01368800284311,369859.653618749,11.7548361185603,-10.1318474268791,123.442016917062,-8.22612757568528,-10.4431704372901,26.411654845106,-30.5666282856319,-0.284372116428229,0.239043910646036,-0.888228346165892,1.2674671202383,-21.1024898372126,-2956574.98327766,36021622.0917514,-2400466.76334655,-3747361.57982354,45656221.6189444,-3042512.6957666,-790786.596545873,9634599.52719303,-642045.932420051
514,"Southern scrub oak",64,2683122,596712.500102549,49.1835546325512,428.64241943527,10.3073315041209,28.3260617954214,413.845998554325,7.68514586779367,0.575925469540469,0.965480735900009,0.745599951327955,15.5743948206399,44.7696191740091,8.27566128911579,340.536394178642,10.2192210154993,12.7337479699441,9.78167911234764,672408.356285647,8.48463611017926,4.41393545854208,88.1060252566281,-2.42641646582318,9.85922047133379,25.872719263718,-19.055006205167,0.155825948923671,0.212895679949561,-0.315728095154526,1.12685481897914,-11.257423480166,2633850.46275794,52573966.6049809,-1447873.03561134,2967967.08642922,59243227.6216711,-1631542.70744859,334116.623671281,6669261.01669018,-183669.671837254
164,"Sand pine",41,1396692,310617.10022624,61.5972099606069,497.223684140813,13.1063598918015,31.1051359655327,263.259203362745,9.18572179987268,0.504976377751935,0.529458293640314,0.700859878387644,20.8308722869298,68.0530745603419,5.87219145706824,610.362289269352,6.27887009635045,13.5451837378737,6.77239846366514,451444.932882696,9.85061766471826,-6.45586459973499,-113.138605128539,-0.438823846072221,-9.48651422649633,-18.5363032935692,-3.23970390187639,-0.20754979521352,-0.429761253104779,-0.0477723858432446,1.45338081050233,-31.1949082598406,-2005301.94142292,-35142785.4486684,-136306.190577079,-2914467.36092714,-51075849.9986952,-198104.8017374,-909165.419504218,-15933064.5500268,-61798.6111603212
609,"Baldcypress / pondcypress",111,4130083,918509.166769545,114.75959475289,890.483813078333,20.5365980441555,59.9048835322697,478.048528288612,14.6390575811027,0.522003268321589,0.53684134542102,0.712827779441725,21.2291332626423,125.664008679652,4.39519918059762,832.97413186178,4.78156138706522,22.6040915953993,5.61147247267894,1172734.79907957,6.09547048667857,-10.9044139267618,57.5096812165524,-2.06749355124373,-8.67743599884658,6.90413771769989,-9.14654562656496,-0.182028797717097,0.12030092723522,-0.141231328573543,1.27678072414252,-21.6780155675054,-10015804.1499802,52823169.3753977,-1899011.77905428,-12787985.6754814,67443604.4466235,-2424621.63441611,-2772181.52550122,14620435.0712258,-525609.855361828
162,"Shortleaf pine",4,21726,4831.75039272459,100.033104349627,440.182103470496,30.7900363619626,4.69755814249156,194.079036370033,1.89353535548419,0.046960035610542,0.440906240485175,0.0614983150141202,1.9942321700605,93.8596553043045,23.3502866926134,444.50751420133,45.9529691524356,30.99178485972,23.8754198804033,22651.1107699985,49.0439140012041,6.1734490453227,-4.32541073083388,-0.201748497757372,6.57731911043954,-0.973079327715207,-0.650974116755644,1.31418257274583,-0.0222868518503308,-0.106545936506046,4.68797204510098,-78.6688147800493,29828.5648492032,-20899.3049974017,-974.798383270775,139835.478158546,-97975.3575898586,-4569.82757038302,110006.913309343,-77076.0525924568,-3595.02918711225
607,"Baldcypress / water tupelo",88,1666775,370682.167027226,176.844691448636,428.597875940064,39.1817282656627,70.7912785271255,318.492565699259,17.7879122959344,0.400301970883229,0.743103462658779,0.453984882323912,11.1400039889044,188.837847746164,4.30571218325542,494.929616008225,6.71265297142322,37.178050900212,4.97456949882599,447816.059791567,10.7755928432445,-11.9931562975283,-66.3317400681606,2.0036773654507,-6.35103420244946,-13.4022571942954,5.3894093878904,-0.16941573237631,-0.208267781455204,0.112642637995728,1.20808633278189,-17.2244588102182,-4445649.16586402,-24587993.1511525,742727.467848669,-5370727.99762355,-29704418.4764421,897278.902889679,-925078.831759525,-5116425.32528961,154551.435041011
171,"Eastern redcedar",1,258361,57458.1544331546,63.5651,114.34,11.8,0,0,0,0,0,0,1,67.4551281847626,22.5439425706674,212.4181647947,49.8426642139147,12.8760793829266,21.4402435799857,20643.1817874726,45.7928674953034,-3.89002818476263,-98.0781647947001,-1.07607938292659,-5.76683832563132,-46.1722117265685,-8.35719748942715,-Inf,-Inf,-Inf,0.359273317967223,178.33962334248,-223513.840189415,-5635390.33929426,-61829.5353665296,-80302.5589764469,-2024645.38523869,-22213.7023195049,143211.281212968,3610744.95405558,39615.8330470247
506,"Yellow-poplar / white oak / northern red oak",1,1761,391.637321255086,108.3352,759.46,28.27,1.4210854715202e-14,0,0,1.31174860204273e-16,0,0,1,102.474802968598,0,1140.305224,0,21.4901413662917,0,1492.00469301366,100.164529302152,5.86039703140187,-380.845224,6.77985863370833,5.71886635702799,-33.3985336543543,31.5486925755773,412388779482260,-Inf,Inf,3.80965912092394,-73.7509323470003,2295.15019486949,-149153.203340153,2655.2456737937,8743.7398737749,-568222.861519838,10115.580899462,6448.58967890542,-419069.658179685,7460.3352256683
403,"Longleaf pine / oak",57,1446341,321658.781863374,50.7545635189765,448.800914825757,10.9338926712304,16.255989243184,268.808669042273,5.26078755298294,0.320286258340221,0.598948576445383,0.48114497838682,11.5647846498502,52.3424020929061,8.43095931988806,399.716903387634,10.5196319621558,14.7130593089761,9.59454050844752,302898.874543112,13.0558152704242,-1.58783857392957,49.0840114381224,-3.77916663774572,-3.03356076610929,12.2796937087552,-25.6857976195348,-0.0976771422628328,0.182598320258799,-0.71836518766147,0.941677614981982,6.19345560413839,-510742.221485862,15788303.3281544,-1215602.13715599,-480954.516999405,14867491.8226685,-1144705.32128405,29787.7044864564,-920811.505485879,70896.8158719377
519,"Red maple / oak",3,87938,19556.9578401645,35.2299481919079,1127.85201585208,4.98371068252633,2.22551172679826,116.044441316213,0.435179679598293,0.0631710190056266,0.102889776039051,0.0873204139084762,1.44926449422314,35.8051190772999,36.9338882540171,306.168779267259,51.072525837688,8.27725636050385,32.0391445807583,53109.9235638941,28.3989499098141,-0.575170885391977,821.683236584819,-3.29354567797753,-1.60639288519118,268.375906436743,-39.790306528298,-0.258444329214768,7.08076343222498,-7.56824326222617,2.71565363069,-63.176452670589,-11248.592756501,16069624.4158592,-64411.7339688626,-30547.2817593452,43639533.8887528,-174919.95921158,-19298.6890028442,27569909.4728936,-110508.225242718
504,"White oak",3,7,1.55676391186008,73.9407428571429,459.072857142857,24.99,35.2056154223343,283.542912132199,11.3760148683849,0.476132833698375,0.617642510813844,0.45522268380892,2.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,"Swamp chestnut oak / cherrybark oak",6,1201,267.096208306279,102.312811157369,566.955270607827,27.1395670274771,6.95449726195359,31.0461360796527,3.12145221423839,0.067972888080035,0.0547594099378748,0.115014812545761,2.77768876581273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,"Mesquite woodland",1,3,0.66718453365432,4.5859,380.84,0.42,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
