fvs_run_id,PLT_CN,prescription,cycle,calendar_year,removed_merch_cuft_per_ac,base_prescription,offset_years
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,0,2022,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,1,2027,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,2,2032,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,3,2037,341.0791015625,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,4,2042,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,5,2047,399.8291931152344,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,6,2052,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,7,2057,447.0111389160156,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,8,2062,0.0,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,9,2067,492.3322448730469,public_selection_light,5
451136792489998::public_selection_light@+5y,451136792489998,public_selection_light@+5y,10,2072,0.0,public_selection_light,5
451136792489998::public_thin_restore,451136792489998,public_thin_restore,0,2022,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,1,2027,95.2506103515625,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,2,2032,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,3,2037,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,4,2042,133.4826202392578,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,5,2047,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,6,2052,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,7,2057,120.26317596435547,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,8,2062,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,9,2067,0.0,public_thin_restore,0
451136792489998::public_thin_restore,451136792489998,public_thin_restore,10,2072,0.0,public_thin_restore,0
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,0,2022,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,1,2027,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,2,2032,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,3,2037,144.42315673828125,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,4,2042,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,5,2047,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,6,2052,154.6824951171875,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,7,2057,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,8,2062,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,9,2067,139.14312744140625,public_thin_restore,10
451136792489998::public_thin_restore@+10y,451136792489998,public_thin_restore@+10y,10,2072,0.0,public_thin_restore,10
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,0,2022,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,1,2027,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,2,2032,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,3,2037,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,4,2042,183.14744567871094,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,5,2047,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,6,2052,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,7,2057,130.56253051757812,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,8,2062,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,9,2067,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+15y,451136792489998,public_thin_restore@+15y,10,2072,0.0,public_thin_restore,15
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,0,2022,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,1,2027,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,2,2032,112.56671142578125,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,3,2037,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,4,2042,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,5,2047,141.50535583496094,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,6,2052,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,7,2057,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,8,2062,121.09747314453125,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,9,2067,0.0,public_thin_restore,5
451136792489998::public_thin_restore@+5y,451136792489998,public_thin_restore@+5y,10,2072,0.0,public_thin_restore,5
451136797489998::family_light_thin,451136797489998,family_light_thin,0,2022,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,1,2027,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,2,2032,162.45729064941406,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,3,2037,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,4,2042,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,5,2047,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,6,2052,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,7,2057,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,8,2062,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,9,2067,0.0,family_light_thin,0
451136797489998::family_light_thin,451136797489998,family_light_thin,10,2072,0.0,family_light_thin,0
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,0,2022,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,1,2027,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,2,2032,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,3,2037,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,4,2042,42.263206481933594,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,5,2047,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,6,2052,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,7,2057,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,8,2062,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,9,2067,0.0,family_light_thin,10
451136797489998::family_light_thin@+10y,451136797489998,family_light_thin@+10y,10,2072,0.0,family_light_thin,10
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,0,2022,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,1,2027,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,2,2032,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,3,2037,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,4,2042,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,5,2047,26.0489559173584,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,6,2052,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,7,2057,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,8,2062,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,9,2067,0.0,family_light_thin,15
451136797489998::family_light_thin@+15y,451136797489998,family_light_thin@+15y,10,2072,0.0,family_light_thin,15
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,0,2022,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,1,2027,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,2,2032,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,3,2037,89.41355895996094,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,4,2042,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,5,2047,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,6,2052,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,7,2057,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,8,2062,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,9,2067,0.0,family_light_thin,5
451136797489998::family_light_thin@+5y,451136797489998,family_light_thin@+5y,10,2072,0.0,family_light_thin,5
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,0,2022,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,1,2027,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,2,2032,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,3,2037,519.318115234375,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,4,2042,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,5,2047,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,6,2052,722.0842895507812,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,7,2057,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,8,2062,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,9,2067,838.232421875,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection,451136797489998,family_uneven_aged_selection,10,2072,0.0,family_uneven_aged_selection,0
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,0,2022,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,1,2027,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,2,2032,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,3,2037,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,4,2042,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,5,2047,708.3673706054688,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,6,2052,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,7,2057,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,8,2062,847.8505859375,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,9,2067,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+10y,451136797489998,family_uneven_aged_selection@+10y,10,2072,0.0,family_uneven_aged_selection,10
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,0,2022,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,1,2027,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,2,2032,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,3,2037,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,4,2042,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,5,2047,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,6,2052,802.2188110351562,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,7,2057,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,8,2062,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,9,2067,909.6511840820312,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+15y,451136797489998,family_uneven_aged_selection@+15y,10,2072,0.0,family_uneven_aged_selection,15
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,0,2022,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,1,2027,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,2,2032,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,3,2037,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,4,2042,615.319580078125,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,5,2047,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,6,2052,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,7,2057,791.7069091796875,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,8,2062,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,9,2067,0.0,family_uneven_aged_selection,5
451136797489998::family_uneven_aged_selection@+5y,451136797489998,family_uneven_aged_selection@+5y,10,2072,0.0,family_uneven_aged_selection,5
451136797489998::no_management,451136797489998,no_management,0,2022,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,1,2027,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,2,2032,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,3,2037,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,4,2042,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,5,2047,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,6,2052,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,7,2057,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,8,2062,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,9,2067,0.0,no_management,0
451136797489998::no_management,451136797489998,no_management,10,2072,0.0,no_management,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,0,2022,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,1,2027,501.65032958984375,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,2,2032,2322.319091796875,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,3,2037,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,4,2042,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,5,2047,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,6,2052,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,7,2057,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,8,2062,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,9,2067,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation,451136797489998,pine_plantation_long_rotation,10,2072,0.0,pine_plantation_long_rotation,0
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,0,2022,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,1,2027,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,2,2032,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,3,2037,270.9632568359375,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,4,2042,3855.686767578125,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,5,2047,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,6,2052,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,7,2057,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,8,2062,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,9,2067,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+10y,451136797489998,pine_plantation_long_rotation@+10y,10,2072,0.0,pine_plantation_long_rotation,10
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,0,2022,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,1,2027,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,2,2032,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,3,2037,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,4,2042,162.68052673339844,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,5,2047,4564.02490234375,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,6,2052,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,7,2057,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,8,2062,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,9,2067,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+15y,451136797489998,pine_plantation_long_rotation@+15y,10,2072,0.0,pine_plantation_long_rotation,15
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,0,2022,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,1,2027,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,2,2032,387.6107482910156,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,3,2037,3154.25927734375,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,4,2042,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,5,2047,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,6,2052,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,7,2057,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,8,2062,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,9,2067,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_long_rotation@+5y,451136797489998,pine_plantation_long_rotation@+5y,10,2072,0.0,pine_plantation_long_rotation,5
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,0,2022,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,1,2027,2158.52392578125,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,2,2032,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,3,2037,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,4,2042,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,5,2047,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,6,2052,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,7,2057,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,8,2062,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,9,2067,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation,451136797489998,pine_plantation_short_rotation,10,2072,0.0,pine_plantation_short_rotation,0
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,0,2022,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,1,2027,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,2,2032,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,3,2037,3462.119873046875,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,4,2042,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,5,2047,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,6,2052,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,7,2057,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,8,2062,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,9,2067,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+10y,451136797489998,pine_plantation_short_rotation@+10y,10,2072,0.0,pine_plantation_short_rotation,10
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,0,2022,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,1,2027,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,2,2032,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,3,2037,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,4,2042,4102.13232421875,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,5,2047,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,6,2052,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,7,2057,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,8,2062,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,9,2067,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+15y,451136797489998,pine_plantation_short_rotation@+15y,10,2072,0.0,pine_plantation_short_rotation,15
451136797489998::pine_plantation_short_rotation@+5y,451136797489998,pine_plantation_short_rotation@+5y,0,2022,0.0,pine_plantation_short_rotation,5
451136797489998::pine_plantation_short_rotation@+5y,451136797489998,pine_plantation_short_rotation@+5y,1,2027,0.0,pine_plantation_short_rotation,5
451136797489998::pine_plantation_short_rotation@+5y,451136797489998,pine_plantation_short_rotation@+5y,2,2032,2842.991455078125,pine_plantation_short_rotation,5
